area_code,area_name,geography,period,indicator,measure,unit,value
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Single family household: Lone parent family: All children non-dependent,Frequency,Households,145
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Single family household: Other single family household: Other family composition,Frequency,Households,20
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Multiple-family household: With dependent children,Frequency,Households,61
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",Frequency,Households,57
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,One person household: Aged 66 years and over,Frequency,Households,463
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,One person household: Other,Frequency,Households,524
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Single family household: All aged 66 years and over,Frequency,Households,359
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Single family household: Married or civil partnership couple: No children,Frequency,Households,318
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Single family household: Married or civil partnership couple: Dependent children,Frequency,Households,757
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Single family household: Married or civil partnership couple: All children non-dependent,Frequency,Households,181
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Single family household: Cohabiting couple family: No children,Frequency,Households,200
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Single family household: Cohabiting couple family: With dependent children,Frequency,Households,138
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Single family household: Cohabiting couple family: All children non-dependent,Frequency,Households,20
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Single family household: Lone parent family: With dependent children,Frequency,Households,154
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Single family household: Lone parent family: All children non-dependent,Frequency,Households,119
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Single family household: Other single family household: Other family composition,Frequency,Households,9
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Multiple-family household: With dependent children,Frequency,Households,59
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",Frequency,Households,67
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,One person household: Aged 66 years and over,Frequency,Households,645
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,One person household: Other,Frequency,Households,1013
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,Single family household: All aged 66 years and over,Frequency,Households,300
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,Single family household: Married or civil partnership couple: No children,Frequency,Households,404
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,Single family household: Married or civil partnership couple: Dependent children,Frequency,Households,901
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,Single family household: Married or civil partnership couple: All children non-dependent,Frequency,Households,133
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,Single family household: Cohabiting couple family: No children,Frequency,Households,345
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,Single family household: Cohabiting couple family: With dependent children,Frequency,Households,140
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,Single family household: Cohabiting couple family: All children non-dependent,Frequency,Households,12
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,Single family household: Lone parent family: With dependent children,Frequency,Households,189
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,Single family household: Lone parent family: All children non-dependent,Frequency,Households,97
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,Single family household: Other single family household: Other family composition,Frequency,Households,23
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,Multiple-family household: With dependent children,Frequency,Households,48
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",Frequency,Households,99
