area_code,area_name,geography,period,indicator,measure,unit,sex,age_group,value
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 65 to 69 years,6040
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 70 to 74 years,5519
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 75 to 79 years,4116
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 80 to 84 years,2439
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 85 years and over,1440
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Males,All ages,106962
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 4 years and under,7369
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 5 to 9 years,8038
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 10 to 14 years,9752
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 15 to 19 years,9213
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 20 to 24 years,7720
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 25 to 29 years,7360
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 30 to 34 years,8420
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 35 to 39 years,7037
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 40 to 44 years,6716
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 45 to 49 years,5946
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 50 to 54 years,5780
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 55 to 59 years,6325
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 60 to 64 years,5063
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 65 to 69 years,4870
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 70 to 74 years,3884
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 75 to 79 years,2193
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 80 to 84 years,930
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 85 years and over,345
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Persons,All ages,219461
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 4 years and under,14400
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 5 to 9 years,15564
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 10 to 14 years,18578
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 15 to 19 years,18197
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 20 to 24 years,15532
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 25 to 29 years,14730
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 30 to 34 years,16674
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 35 to 39 years,14008
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 40 to 44 years,12913
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 45 to 49 years,11635
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 50 to 54 years,11607
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 55 to 59 years,12889
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 60 to 64 years,10959
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 65 to 69 years,10910
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 70 to 74 years,9403
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 75 to 79 years,6309
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 80 to 84 years,3369
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 85 years and over,1785
E08000004,Oldham,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Females,All ages,111828
E08000004,Oldham,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 4 years and under,7748
E08000004,Oldham,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 5 to 9 years,7504
E08000004,Oldham,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 10 to 14 years,6962
E08000004,Oldham,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 15 to 19 years,7246
E08000004,Oldham,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 20 to 24 years,8185
E08000004,Oldham,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 25 to 29 years,8566
E08000004,Oldham,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 30 to 34 years,7728
E08000004,Oldham,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 35 to 39 years,7093
E08000004,Oldham,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 40 to 44 years,7916
E08000004,Oldham,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 45 to 49 years,6605
E08000004,Oldham,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 50 to 54 years,5927
E08000004,Oldham,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 55 to 59 years,5271
E08000004,Oldham,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 60 to 64 years,5227
E08000004,Oldham,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 65 to 69 years,5545
E08000004,Oldham,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 70 to 74 years,4694
E08000004,Oldham,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 75 to 79 years,4260
E08000004,Oldham,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 80 to 84 years,3119
E08000004,Oldham,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 85 years and over,2232
E08000004,Oldham,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Males,All ages,104703
E08000004,Oldham,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 4 years and under,8204
E08000004,Oldham,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 5 to 9 years,7952
E08000004,Oldham,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 10 to 14 years,7412
E08000004,Oldham,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 15 to 19 years,7440
E08000004,Oldham,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 20 to 24 years,7826
E08000004,Oldham,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 25 to 29 years,8069
E08000004,Oldham,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 30 to 34 years,7395
E08000004,Oldham,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 35 to 39 years,6975
E08000004,Oldham,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 40 to 44 years,7825
E08000004,Oldham,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 45 to 49 years,6576
E08000004,Oldham,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 50 to 54 years,6148
E08000004,Oldham,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 55 to 59 years,5314
E08000004,Oldham,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 60 to 64 years,4786
E08000004,Oldham,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 65 to 69 years,4730
E08000004,Oldham,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 70 to 74 years,3285
