area_code,area_name,geography,period,indicator,measure,unit,sex,age_group,value
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 20 years,6661
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 21 years,6242
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 22 years,5882
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 23 years,5655
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 24 years,5534
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 25 years,5378
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 26 years,5368
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 27 years,5238
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 28 years,5019
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 29 years,5101
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 30 years,5239
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 31 years,4851
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 32 years,4611
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 33 years,4859
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 34 years,4283
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 35 years,4449
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 36 years,4336
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 37 years,3996
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 38 years,4043
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 39 years,3924
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 40 years,3970
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 41 years,3869
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 42 years,3441
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 43 years,3371
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 44 years,3207
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 45 years,3320
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 46 years,3201
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 47 years,3163
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 48 years,3077
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 49 years,3142
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 50 years,3156
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 51 years,3148
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 52 years,3204
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 53 years,3033
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 54 years,3043
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 55 years,2876
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 56 years,2887
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 57 years,2604
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 58 years,2653
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 59 years,2401
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 60 years,2356
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 61 years,2235
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 62 years,2151
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 63 years,2146
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 64 years,2009
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 65 years,1824
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 66 years,1831
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 67 years,1597
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 68 years,1620
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 69 years,1474
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 70 years,1509
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 71 years,1337
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 72 years,1406
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 73 years,1359
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 74 years,1223
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 75 years,894
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 76 years,966
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 77 years,830
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 78 years,731
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 79 years,746
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 80 years,660
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 81 years,582
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 82 years,583
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 83 years,528
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 84 years,472
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 85 years,391
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 86 years,369
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 87 years,273
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 88 years,244
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 89 years,211
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 90 years and over,614
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged under 1 year,6581
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 1 year,7057
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 2 years,6819
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 3 years,6782
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 4 years,7139
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 5 years,7133
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 6 years,7241
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 7 years,7311
