"Accident Index","Year","VehicleReferenceNumber","CasualtyNumber","CasualtyClass","Sex","AgeBandOfCasualty","CasualtySeverity","PedLocation","PedMovement","CarPassenger","BusPassenger","PedInjWork","CasTypeCode"
"100341232010",2010,2,1,2,2,5,3,0,0,2,0,0,9
"100341232010",2010,2,2,2,2,1,3,0,0,2,0,0,9
"100341692010",2010,1,1,3,2,2,2,5,1,0,0,0,0
"100342262010",2010,2,1,1,2,5,3,0,0,0,0,0,9
"100342262010",2010,2,2,2,2,9,3,0,0,1,0,0,9
"100342262010",2010,2,3,2,2,6,3,0,0,2,0,0,9
"100342262010",2010,2,4,2,2,8,3,0,0,2,0,0,9
"100342552010",2010,1,1,3,2,2,3,5,9,0,0,0,0
"100342982010",2010,1,1,3,1,4,3,5,3,0,0,0,0
"100343792010",2010,1,1,3,1,7,3,5,1,0,0,1,0
"100344442010",2010,1,1,3,2,7,3,5,1,0,0,0,0
"100344452010",2010,2,1,1,2,8,3,0,0,0,0,0,9
"100344582010",2010,1,1,1,2,6,3,0,0,0,0,0,9
"100344582010",2010,1,2,2,1,1,3,0,0,2,0,0,9
"100344582010",2010,1,3,2,2,1,3,0,0,2,0,0,9
"100344602010",2010,1,1,3,2,4,2,5,3,0,0,0,0
"100344762010",2010,1,1,3,1,4,3,5,1,0,0,2,0
"100345262010",2010,2,1,2,2,8,3,0,0,1,0,0,9
"100345262010",2010,2,2,2,2,4,3,0,0,2,0,0,9
"100345262010",2010,2,3,2,2,1,3,0,0,2,0,0,9
"100345262010",2010,3,4,2,2,6,3,0,0,2,0,0,9
"100345262010",2010,3,5,2,1,6,3,0,0,2,0,0,9
"100345262010",2010,3,6,1,1,7,3,0,0,0,0,0,9
"100345362010",2010,2,1,1,1,4,2,0,0,0,0,0,1
"100345432010",2010,1,1,3,1,11,2,5,1,0,0,0,0
"100345452010",2010,1,1,3,1,3,2,1,3,0,0,0,0
"100345622010",2010,1,1,3,1,4,3,6,9,0,0,0,0
"100345622010",2010,1,2,3,2,3,3,6,9,0,0,0,0
"100345942010",2010,1,1,1,1,7,3,0,0,0,0,0,1
"100346052010",2010,1,1,3,1,11,3,8,1,0,0,2,0
"100346282010",2010,2,2,2,2,6,3,0,0,1,0,0,9
"100346282010",2010,3,1,2,2,5,3,0,0,1,0,0,9
"100346282010",2010,3,3,2,2,8,3,0,0,1,0,0,9
"100346302010",2010,1,1,2,1,4,3,0,0,1,0,0,9
"100346302010",2010,1,2,2,1,4,3,0,0,2,0,0,9
"100346302010",2010,1,3,2,1,4,3,0,0,2,0,0,9
"100346462010",2010,1,1,3,2,1,3,5,3,0,0,0,0
"100347542010",2010,1,1,1,1,7,3,0,0,0,0,0,3
"100348672010",2010,2,1,1,1,7,3,0,0,0,0,0,1
"100348882010",2010,1,1,3,2,2,3,5,1,0,0,0,0
"100349392010",2010,2,1,1,1,5,3,0,0,0,0,0,9
"100349772010",2010,1,1,1,2,5,3,0,0,0,0,0,9
"100349922010",2010,1,1,2,2,3,3,0,0,2,0,0,9
"100349922010",2010,1,2,2,2,7,3,0,0,2,0,0,9
"100349922010",2010,1,3,2,2,4,3,0,0,1,0,0,9
"100349922010",2010,1,4,2,2,4,3,0,0,2,0,0,9
"100349922010",2010,2,5,2,1,7,3,0,0,1,0,0,9
"100349962010",2010,2,1,1,1,6,3,0,0,0,0,0,1
"100350272010",2010,2,1,1,2,9,3,0,0,0,0,0,9
"100350272010",2010,2,2,2,2,3,3,0,0,1,0,0,9
"100350272010",2010,3,3,2,2,1,3,0,0,2,0,0,9
"100350272010",2010,3,4,2,2,2,3,0,0,2,0,0,9
"100350812010",2010,1,1,3,1,3,3,5,3,0,0,0,0
"100350822010",2010,1,1,1,1,8,3,0,0,0,0,0,9
"100351082010",2010,2,1,1,2,8,3,0,0,0,0,0,9
"100351552010",2010,1,1,1,1,3,3,0,0,0,0,0,1
"100351662010",2010,1,1,1,1,7,2,0,0,0,0,0,5
"100351752010",2010,2,1,1,1,6,3,0,0,0,0,0,19
"100352132010",2010,2,1,2,2,7,3,0,0,1,0,0,9
"100352172010",2010,1,1,3,1,5,2,5,3,0,0,0,0
"100352232010",2010,1,2,2,2,4,3,0,0,1,0,0,9
"100352232010",2010,2,1,1,2,8,3,0,0,0,0,0,9
"100352362010",2010,2,1,1,1,7,3,0,0,0,0,0,5
"100352672010",2010,1,1,1,1,4,3,0,0,0,0,0,2
"100352842010",2010,1,1,2,2,6,2,0,0,2,0,0,9
"100352842010",2010,1,2,3,2,3,2,10,9,0,0,0,0
"100352842010",2010,1,3,3,1,3,2,9,9,0,0,0,0
"100352842010",2010,1,4,3,1,4,2,10,9,0,0,0,0
"100352842010",2010,1,5,3,1,9,3,10,9,0,0,0,0
"100352842010",2010,1,6,3,2,3,3,10,9,0,0,0,0
"100353012010",2010,2,1,1,1,7,3,0,0,0,0,0,9
"100353012010",2010,2,2,2,2,6,3,0,0,1,0,0,9
"100353012010",2010,2,3,2,1,3,3,0,0,2,0,0,9
"100353072010",2010,2,1,1,2,5,3,0,0,0,0,0,9
"100353492010",2010,1,1,1,1,11,3,0,0,0,0,0,9
"100353542010",2010,1,1,3,2,1,3,9,9,0,0,0,0
"100354342010",2010,1,1,2,2,4,3,0,0,1,0,0,9
"100354542010",2010,1,1,2,2,4,3,0,0,1,0,0,9
"100354882010",2010,1,1,1,1,4,3,0,0,0,0,0,9
"100354922010",2010,1,1,1,1,5,3,0,0,0,0,0,9
"100354922010",2010,5,2,1,2,5,3,0,0,0,0,0,9
"100354922010",2010,5,3,2,2,6,3,0,0,1,0,0,9
"100354922010",2010,5,4,2,2,6,3,0,0,2,0,0,9
"100354922010",2010,5,5,2,2,6,3,0,0,2,0,0,9
"100354922010",2010,5,6,2,2,6,3,0,0,2,0,0,9
"100355202010",2010,2,1,1,1,6,3,0,0,0,0,0,9
"100355362010",2010,2,1,1,2,10,3,0,0,0,0,0,9
"100355472010",2010,2,1,2,2,4,3,0,0,2,0,0,8
"100355472010",2010,2,2,2,2,4,3,0,0,2,0,0,8
"100355472010",2010,2,3,1,1,8,3,0,0,0,0,0,8
"100356042010",2010,1,1,3,1,5,3,5,2,0,0,0,0
"100356062010",2010,2,1,1,1,8,3,0,0,0,0,0,9
"100356372010",2010,1,1,1,1,7,3,0,0,0,0,0,5
"100356422010",2010,2,1,2,2,7,3,0,0,1,0,0,9
"100356422010",2010,4,2,1,1,7,3,0,0,0,0,0,9
"100356542010",2010,3,1,1,2,7,2,0,0,0,0,0,9
"100356832010",2010,1,1,1,2,8,3,0,0,0,0,0,9
"100356882010",2010,2,1,3,1,5,3,5,2,0,0,0,0
"100356882010",2010,2,2,3,1,4,3,5,2,0,0,0,0
"100356992010",2010,1,1,3,1,3,3,4,3,0,0,0,0
"100357132010",2010,2,1,1,1,8,3,0,0,0,0,0,1
"100357602010",2010,1,1,1,2,8,3,0,0,0,0,0,9
"100358082010",2010,2,1,1,2,2,3,0,0,0,0,0,1
"100358202010",2010,1,1,3,2,1,3,5,2,0,0,0,0
"100358292010",2010,2,1,1,1,8,3,0,0,0,0,0,1
"100358332010",2010,2,1,1,1,6,2,0,0,0,0,0,5
"100358402010",2010,2,1,1,1,11,2,0,0,0,0,0,1
"100358412010",2010,1,1,3,1,3,3,5,2,0,0,0,0
"100358602010",2010,2,1,1,1,9,2,0,0,0,0,0,9
"100358612010",2010,2,1,1,1,5,3,0,0,0,0,0,5
"100359072010",2010,1,1,1,2,7,3,0,0,0,0,0,9
"100359472010",2010,1,1,1,1,6,3,0,0,0,0,0,9
"100359472010",2010,1,3,2,2,4,2,0,0,1,0,0,9
"100359472010",2010,1,4,2,1,1,3,0,0,2,0,0,9
"100359472010",2010,1,5,2,2,1,1,0,0,2,0,0,9
"100359472010",2010,2,2,1,1,7,3,0,0,0,0,0,9
"100359682010",2010,1,1,1,2,8,3,0,0,0,0,0,9
"100359732010",2010,2,1,1,1,5,3,0,0,0,0,0,9
"100359952010",2010,1,1,3,2,2,3,10,9,0,0,0,0
"100360752010",2010,2,1,1,1,8,3,0,0,0,0,0,5
"100361012010",2010,2,1,1,2,7,3,0,0,0,0,0,9
"100361012010",2010,2,2,2,2,7,3,0,0,1,0,0,9
"100361042010",2010,1,1,3,1,1,3,5,2,0,0,1,0
"100361372010",2010,2,1,1,1,8,2,0,0,0,0,0,1
"100361422010",2010,1,1,3,1,10,3,5,3,0,0,0,0
"100361712010",2010,1,1,1,1,8,3,0,0,0,0,0,9
"100361712010",2010,2,2,1,1,6,3,0,0,0,0,0,11
"100361712010",2010,2,3,2,1,10,3,0,0,0,4,0,11
"100362122010",2010,1,1,3,2,2,3,10,9,0,0,0,0
"100362132010",2010,2,1,1,1,7,3,0,0,0,0,0,9
"100362152010",2010,2,1,2,1,7,3,0,0,1,0,0,9
"100362152010",2010,2,2,1,2,7,3,0,0,0,0,0,9
"100362202010",2010,2,1,1,2,7,3,0,0,0,0,0,9
"100362342010",2010,2,1,1,2,7,3,0,0,0,0,0,1
"100362622010",2010,1,1,3,1,8,3,5,3,0,0,0,0
"100363002010",2010,1,1,3,1,2,3,1,1,0,0,0,0
"100363022010",2010,1,1,1,1,5,3,0,0,0,0,0,9
"100363062010",2010,1,1,3,1,3,3,10,9,0,0,0,0
"100363102010",2010,2,1,2,1,11,3,0,0,2,0,0,9
"100363262010",2010,1,1,1,1,6,3,0,0,0,0,0,9
"100363912010",2010,1,1,3,1,7,2,5,1,0,0,0,0
"100363942010",2010,1,1,3,1,3,3,5,1,0,0,0,0
"100364222010",2010,2,1,1,1,6,2,0,0,0,0,0,5
"100365882010",2010,1,1,3,2,11,2,1,1,0,0,0,0
"100366632010",2010,1,2,2,2,10,3,0,0,2,0,0,9
"100366632010",2010,1,3,2,2,9,3,0,0,2,0,0,9
"100366632010",2010,2,1,1,1,5,3,0,0,0,0,0,9
"100366632010",2010,2,4,2,1,5,3,0,0,1,0,0,9
"100366652010",2010,1,1,1,1,4,3,0,0,0,0,0,2
"100366662010",2010,1,1,1,2,5,3,0,0,0,0,0,9
"100366662010",2010,1,2,2,1,6,3,0,0,1,0,0,9
"100366692010",2010,2,1,1,2,10,3,0,0,0,0,0,9
"100366762010",2010,1,1,1,1,8,3,0,0,0,0,0,9
"100366762010",2010,2,2,1,2,4,3,0,0,0,0,0,9
"100366872010",2010,1,1,1,1,7,2,0,0,0,0,0,1
"100367612010",2010,2,1,1,1,7,3,0,0,0,0,0,9
"100367612010",2010,2,2,2,2,6,3,0,0,1,0,0,9
"100367642010",2010,1,1,1,1,3,2,0,0,0,0,0,1
"100368062010",2010,1,1,3,2,11,1,5,3,0,0,0,0
"100368112010",2010,2,1,1,2,7,3,0,0,0,0,0,9
"100368412010",2010,1,1,1,1,8,3,0,0,0,0,0,9
"100368412010",2010,1,2,2,1,6,3,0,0,1,0,0,9
"100368472010",2010,1,1,1,1,4,3,0,0,0,0,0,9
"100368622010",2010,1,1,3,1,6,3,5,4,0,0,0,0
"100368932010",2010,2,1,1,1,3,3,0,0,0,0,0,1
"100369402010",2010,1,1,3,2,3,3,1,1,0,0,0,0
"100369812010",2010,2,1,1,1,9,3,0,0,0,0,0,9
"100369812010",2010,2,2,2,1,6,3,0,0,2,0,0,9
"100369812010",2010,2,3,2,2,6,3,0,0,2,0,0,9
"100370232010",2010,1,1,3,2,8,3,5,3,0,0,0,0
"100370832010",2010,1,1,1,1,6,2,0,0,0,0,0,1
"100370912010",2010,1,1,1,1,7,3,0,0,0,0,0,9
"100370912010",2010,1,2,2,2,8,3,0,0,1,0,0,9
"100370912010",2010,2,3,1,2,4,3,0,0,0,0,0,9
"100370912010",2010,2,4,2,2,4,2,0,0,1,0,0,9
"100371012010",2010,1,1,3,1,3,2,1,1,0,0,0,0
"100371462010",2010,1,1,3,1,2,2,5,4,0,0,0,0
"100371482010",2010,1,1,3,2,3,3,5,1,0,0,0,0
"100371512010",2010,1,1,2,1,2,3,0,0,2,0,0,9
"100371512010",2010,1,2,2,2,2,3,0,0,2,0,0,9
"100371512010",2010,1,3,1,2,6,3,0,0,0,0,0,9
"100371512010",2010,2,4,2,1,8,3,0,0,2,0,0,9
"100371512010",2010,2,5,2,1,6,3,0,0,2,0,0,9
"100371512010",2010,2,6,2,1,7,3,0,0,2,0,0,9
"100371562010",2010,1,1,1,1,5,3,0,0,0,0,0,9
"100371562010",2010,1,2,2,2,4,3,0,0,1,0,0,9
"100371612010",2010,1,1,1,1,11,3,0,0,0,0,0,9
"100371652010",2010,1,1,1,1,4,3,0,0,0,0,0,9
"100371652010",2010,2,2,1,1,9,3,0,0,0,0,0,9
"100371662010",2010,2,1,1,1,7,3,0,0,0,0,0,3
"100371782010",2010,1,1,3,2,3,3,5,1,0,0,0,0
"100372262010",2010,1,1,1,1,7,3,0,0,0,0,0,14
"100372262010",2010,2,2,2,2,10,3,0,0,0,4,0,11
"100372262010",2010,2,3,2,2,9,3,0,0,0,4,0,11
"100372912010",2010,1,1,3,1,3,3,6,9,0,0,0,0
"100373392010",2010,1,1,3,1,11,1,5,1,0,0,0,0
"100373632010",2010,2,1,1,1,7,3,0,0,0,0,0,4
"100374142010",2010,1,1,2,2,4,3,0,0,1,0,0,9
"100374142010",2010,1,2,2,2,4,3,0,0,2,0,0,9
"100374362010",2010,3,1,2,2,10,3,0,0,1,0,0,9
"100374432010",2010,3,2,1,1,9,3,0,0,0,0,0,21
"100374432010",2010,4,1,1,1,6,3,0,0,0,0,0,21
"100374532010",2010,1,1,3,1,11,3,5,1,0,0,0,0
"100374752010",2010,2,1,2,1,9,3,0,0,0,4,0,11
"100374862010",2010,1,1,3,2,7,3,5,9,0,0,0,0
"100375202010",2010,1,1,3,2,3,2,5,1,0,0,0,0
"100375242010",2010,1,1,1,2,11,2,0,0,0,0,0,9
"100375242010",2010,2,2,1,1,9,3,0,0,0,0,0,20
"100375672010",2010,2,1,1,2,8,3,0,0,0,0,0,9
"100375872010",2010,2,1,2,1,4,2,0,0,0,0,0,3
"100376242010",2010,1,1,3,1,4,3,5,1,0,0,0,0
"100376242010",2010,1,2,2,1,4,3,0,0,1,0,0,9
"100376452010",2010,2,1,1,1,6,3,0,0,0,0,0,9
"100376452010",2010,2,2,2,2,4,3,0,0,1,0,0,9
"100376892010",2010,1,1,3,1,4,3,10,9,0,0,0,0
"100376942010",2010,1,1,1,2,6,3,0,0,0,0,0,9
"100377752010",2010,1,1,1,2,5,3,0,0,0,0,0,9
"100378242010",2010,1,1,3,1,6,3,1,1,0,0,0,0
"100378262010",2010,1,1,1,1,6,3,0,0,0,0,0,9
"100378262010",2010,1,2,2,1,4,3,0,0,1,0,0,9
"100378262010",2010,2,3,1,1,4,3,0,0,0,0,0,9
"100378262010",2010,3,4,1,1,7,3,0,0,0,0,0,9
"100378262010",2010,3,5,2,1,7,3,0,0,1,0,0,9
"100378262010",2010,4,6,1,1,4,3,0,0,0,0,0,9
"100378312010",2010,1,1,3,2,9,2,6,9,0,0,0,0
"100378342010",2010,1,1,1,1,10,3,0,0,0,0,0,1
"100378502010",2010,2,1,2,2,7,3,0,0,1,0,0,9
"100378992010",2010,2,1,1,1,4,3,0,0,0,0,0,3
"100379032010",2010,1,1,1,2,7,3,0,0,0,0,0,9
"100379032010",2010,2,2,1,1,8,3,0,0,0,0,0,9
"100379132010",2010,1,1,2,1,4,2,0,0,1,0,0,9
"100379132010",2010,1,2,2,2,4,2,0,0,2,0,0,9
"100379372010",2010,2,1,1,1,6,3,0,0,0,0,0,1
"100379382010",2010,1,1,2,2,3,3,0,0,1,0,0,9
"100379592010",2010,2,1,2,2,2,3,0,0,1,0,0,9
"100379672010",2010,2,1,1,1,3,3,0,0,0,0,0,1
"100379922010",2010,1,2,1,1,6,3,0,0,0,0,0,9
"100379922010",2010,1,3,2,1,6,3,0,0,1,0,0,9
"100379922010",2010,1,4,2,1,5,3,0,0,2,0,0,9
"100379922010",2010,1,5,2,1,6,3,0,0,2,0,0,9
"100379922010",2010,2,1,1,1,7,3,0,0,0,0,0,8
"100379922010",2010,2,6,2,2,5,3,0,0,2,0,0,8
"100379922010",2010,2,7,2,2,6,3,0,0,2,0,0,8
"100379922010",2010,2,8,2,1,6,3,0,0,2,0,0,8
"100380012010",2010,2,1,1,1,9,3,0,0,0,0,0,9
"100380012010",2010,2,2,2,1,9,3,0,0,1,0,0,9
"100380462010",2010,2,1,1,1,6,3,0,0,0,0,0,3
"100380782010",2010,1,1,3,2,3,3,5,3,0,0,0,0
"100380882010",2010,2,1,1,1,6,3,0,0,0,0,0,1
"100382462010",2010,1,1,2,2,4,3,0,0,1,0,0,9
"100382562010",2010,1,1,3,1,6,3,5,2,0,0,0,0
"100382582010",2010,2,1,1,2,4,3,0,0,0,0,0,9
"100383312010",2010,2,1,1,1,4,3,0,0,0,0,0,9
"100383322010",2010,1,1,1,1,4,2,0,0,0,0,0,9
"100383322010",2010,1,2,2,1,6,2,0,0,1,0,0,9
"100383322010",2010,2,3,1,1,6,2,0,0,0,0,0,9
"100383352010",2010,1,1,3,1,2,3,5,3,0,0,0,0
"100383382010",2010,1,1,1,1,6,2,0,0,0,0,0,2
"100383472010",2010,2,1,1,1,6,3,0,0,0,0,0,9
"100383472010",2010,2,2,2,2,6,3,0,0,1,0,0,9
"100383472010",2010,2,3,2,1,1,3,0,0,2,0,0,9
"100383552010",2010,1,1,1,2,4,3,0,0,0,0,0,9
"100383832010",2010,1,1,1,1,8,3,0,0,0,0,0,5
"100383832010",2010,1,2,2,2,3,3,0,0,0,0,0,5
"100383892010",2010,2,1,2,2,3,3,0,0,1,0,0,9
"100384282010",2010,1,1,3,1,3,2,6,9,0,0,0,0
"100384542010",2010,2,1,1,1,7,3,0,0,0,0,0,1
"100384572010",2010,2,1,2,2,5,3,0,0,1,0,0,9
"100384572010",2010,2,2,1,1,6,3,0,0,0,0,0,9
"100384612010",2010,2,1,2,1,5,3,0,0,1,0,0,19
"100384612010",2010,3,2,2,2,6,3,0,0,2,0,0,9
"100384712010",2010,2,1,1,1,7,3,0,0,0,0,0,9
"100384712010",2010,2,2,2,2,1,3,0,0,2,0,0,9
"100384762010",2010,1,1,1,2,4,3,0,0,0,0,0,9
"100385172010",2010,1,1,3,2,3,3,5,2,0,0,0,0
"100385212010",2010,2,1,1,1,8,3,0,0,0,0,0,5
"100385302010",2010,1,1,3,1,8,3,5,3,0,0,0,0
"100385382010",2010,2,1,1,1,3,3,0,0,0,0,0,1
"100385402010",2010,1,1,1,2,9,3,0,0,0,0,0,9
"100385402010",2010,1,2,2,2,5,3,0,0,1,0,0,9
"100385422010",2010,1,1,3,2,5,3,1,1,0,0,0,0
"100385672010",2010,1,1,3,2,7,3,5,3,0,0,0,0
"100385892010",2010,1,1,3,2,2,3,4,1,0,0,0,0
"100386062010",2010,2,1,1,2,6,3,0,0,0,0,0,3
"100386132010",2010,3,1,1,1,6,3,0,0,0,0,0,9
"100386282010",2010,2,1,2,1,8,3,0,0,0,4,0,11
"100386282010",2010,2,2,2,2,10,3,0,0,0,4,0,11
"100386282010",2010,2,3,2,2,1,3,0,0,0,4,0,11
"100386622010",2010,2,1,1,1,4,3,0,0,0,0,0,3
"100387342010",2010,1,1,1,1,4,3,0,0,0,0,0,9
"100387412010",2010,3,1,1,1,5,3,0,0,0,0,0,9
"100387412010",2010,3,2,2,1,5,3,0,0,1,0,0,9
"100387412010",2010,3,3,2,2,5,3,0,0,2,0,0,9
"100387722010",2010,3,1,1,2,8,3,0,0,0,0,0,9
"100387872010",2010,1,1,3,2,10,3,5,3,0,0,0,0
"100387932010",2010,1,1,1,1,5,3,0,0,0,0,0,9
"100388002010",2010,1,1,1,1,4,2,0,0,0,0,0,4
"100388002010",2010,1,2,3,2,9,2,5,3,0,0,0,0
"100388162010",2010,1,1,3,2,4,2,10,9,0,0,0,0
"100388202010",2010,1,1,1,1,7,3,0,0,0,0,0,9
"100388202010",2010,2,2,2,2,7,3,0,0,0,4,0,11
"100388202010",2010,2,3,2,1,8,3,0,0,0,4,0,11
"100388202010",2010,2,4,2,1,9,3,0,0,0,4,0,11
"100388482010",2010,2,1,1,2,8,3,0,0,0,0,0,1
"100388502010",2010,1,1,2,2,2,3,0,0,1,0,0,9
"100388622010",2010,1,1,1,1,6,3,0,0,0,0,0,1
"100388782010",2010,2,1,2,1,4,3,0,0,1,0,0,9
"100388792010",2010,2,1,1,1,6,3,0,0,0,0,0,1
"100388832010",2010,2,1,1,1,7,3,0,0,0,0,0,1
"100388912010",2010,1,1,3,2,9,3,5,1,0,0,0,0
"100389152010",2010,2,1,1,1,9,3,0,0,0,0,0,9
"100389322010",2010,2,1,1,1,6,3,0,0,0,0,0,5
"100389832010",2010,2,1,1,2,7,3,0,0,0,0,0,9
"100389832010",2010,2,2,2,2,4,3,0,0,1,0,0,9
"100389942010",2010,1,1,1,2,8,3,0,0,0,0,0,9
"100389942010",2010,1,2,2,1,4,3,0,0,2,0,0,9
"100389942010",2010,1,3,2,1,4,3,0,0,2,0,0,9
"100389942010",2010,1,4,2,1,4,3,0,0,2,0,0,9
"100389942010",2010,1,5,2,1,4,3,0,0,1,0,0,9
"100390302010",2010,1,1,3,1,6,3,5,3,0,0,0,0
"100390672010",2010,1,1,1,2,5,3,0,0,0,0,0,9
"100390672010",2010,1,3,2,1,5,3,0,0,1,0,0,9
"100390672010",2010,3,2,1,2,8,3,0,0,0,0,0,9
"100390732010",2010,1,1,3,1,6,2,9,9,0,0,0,0
"100390852010",2010,1,1,1,1,8,3,0,0,0,0,0,9
"100390852010",2010,2,2,1,2,6,3,0,0,0,0,0,9
"100391382010",2010,1,1,1,2,4,3,0,0,0,0,0,9
"100391492010",2010,1,1,1,1,7,3,0,0,0,0,0,9
"100391682010",2010,2,1,2,2,3,3,0,0,0,4,0,11
"100391832010",2010,2,1,1,1,4,3,0,0,0,0,0,3
"100392292010",2010,1,1,3,1,8,3,6,7,0,0,0,0
"100392852010",2010,2,1,2,1,3,3,0,0,2,0,0,9
"100392942010",2010,1,1,1,1,6,3,0,0,0,0,0,9
"100392942010",2010,1,3,2,1,6,3,0,0,2,0,0,9
"100392942010",2010,2,2,1,1,4,3,0,0,0,0,0,9
"100393252010",2010,1,1,3,1,8,3,6,9,0,0,2,0
"100393412010",2010,1,1,1,2,6,3,0,0,0,0,0,9
"100393412010",2010,2,2,1,1,7,3,0,0,0,0,0,8
"100393812010",2010,1,1,1,1,9,3,0,0,0,0,0,9
"100393812010",2010,1,2,2,2,8,3,0,0,1,0,0,9
"100394422010",2010,2,1,2,1,6,3,0,0,1,0,0,9
"100394422010",2010,2,2,1,1,7,3,0,0,0,0,0,9
"100394532010",2010,2,1,1,1,7,3,0,0,0,0,0,9
"100394532010",2010,2,2,2,2,7,3,0,0,1,0,0,9
"100394612010",2010,2,1,1,2,6,3,0,0,0,0,0,9
"100394612010",2010,2,2,2,2,6,3,0,0,1,0,0,9
"100394652010",2010,1,1,3,1,5,3,8,2,0,0,0,0
"100394672010",2010,2,1,1,2,7,3,0,0,0,0,0,9
"100394672010",2010,3,2,1,2,4,3,0,0,0,0,0,9
"100394802010",2010,2,1,1,1,8,3,0,0,0,0,0,9
"100394872010",2010,1,1,2,2,8,3,0,0,1,0,0,9
"100395642010",2010,1,1,3,2,2,3,5,1,0,0,0,0
"100396552010",2010,1,1,3,2,7,3,5,1,0,0,0,0
"100396662010",2010,2,1,2,1,6,3,0,0,2,0,0,8
"100396662010",2010,2,2,2,2,6,3,0,0,1,0,0,8
"100396662010",2010,2,3,2,1,7,3,0,0,2,0,0,8
"100396662010",2010,2,4,2,2,5,3,0,0,2,0,0,8
"100396782010",2010,2,1,1,2,4,3,0,0,0,0,0,9
"100397082010",2010,1,1,1,2,7,3,0,0,0,0,0,8
"100397232010",2010,2,1,1,1,7,3,0,0,0,0,0,9
"100397672010",2010,2,1,1,2,9,3,0,0,0,0,0,1
"100398562010",2010,1,1,3,2,6,3,5,9,0,0,0,0
"100399172010",2010,1,1,1,2,5,3,0,0,0,0,0,9
"100399172010",2010,2,2,1,2,5,3,0,0,0,0,0,9
"100400262010",2010,1,1,1,1,10,3,0,0,0,0,0,9
"100400262010",2010,2,2,1,2,8,3,0,0,0,0,0,9
"100400292010",2010,1,1,2,2,2,3,0,0,1,0,0,19
"100400482010",2010,1,1,1,1,8,3,0,0,0,0,0,9
"100400482010",2010,1,2,2,1,6,3,0,0,1,0,0,9
"100401152010",2010,1,1,1,1,6,3,0,0,0,0,0,9
"100401242010",2010,1,1,1,1,6,3,0,0,0,0,0,9
"100401242010",2010,2,2,1,1,5,3,0,0,0,0,0,9
"100401382010",2010,1,1,1,2,7,3,0,0,0,0,0,9
"100401382010",2010,1,2,2,2,3,3,0,0,1,0,0,9
"100401832010",2010,2,1,2,2,1,3,0,0,2,0,0,9
"100401832010",2010,2,2,2,2,1,3,0,0,2,0,0,9
"100402212010",2010,1,1,3,1,6,2,5,2,0,0,0,0
"100402862010",2010,1,1,3,2,11,3,9,8,0,0,0,0
"100403152010",2010,1,1,3,1,9,2,8,8,0,0,0,0
"100403432010",2010,1,1,3,1,8,3,1,1,0,0,0,0
"100403532010",2010,1,1,2,2,6,3,0,0,1,0,0,9
"100404312010",2010,1,1,3,2,3,3,5,9,0,0,2,0
"100404442010",2010,1,1,1,2,5,3,0,0,0,0,0,9
"100404442010",2010,1,2,2,2,5,3,0,0,1,0,0,9
"100404442010",2010,1,3,2,2,5,3,0,0,2,0,0,9
"100404442010",2010,1,4,2,2,5,3,0,0,2,0,0,9
"100405092010",2010,1,1,3,2,6,3,6,9,0,0,0,0
"100405362010",2010,1,1,3,1,2,3,5,1,0,0,0,0
"100405412010",2010,1,1,3,1,11,3,6,9,0,0,0,0
"100405632010",2010,1,1,3,1,8,3,1,3,0,0,0,0
"100405652010",2010,1,1,1,1,6,3,0,0,0,0,0,9
"100405652010",2010,1,2,3,2,10,1,10,9,0,0,0,0
"100405882010",2010,1,1,2,2,10,3,0,0,0,4,0,11
"100406052010",2010,1,1,2,1,11,3,0,0,1,0,0,9
"100406332010",2010,1,1,1,2,6,3,0,0,0,0,0,9
"100406542010",2010,1,1,1,1,4,3,0,0,0,0,0,9
"100406572010",2010,1,1,1,2,5,3,0,0,0,0,0,9
"100407232010",2010,2,1,1,1,8,3,0,0,0,0,0,9
"100407272010",2010,1,1,1,2,7,3,0,0,0,0,0,9
"100407572010",2010,2,1,1,1,5,3,0,0,0,0,0,8
"100407902010",2010,1,1,3,1,9,3,9,8,0,0,0,0
"100408022010",2010,2,1,1,1,7,3,0,0,0,0,0,9
"100408492010",2010,1,1,3,1,7,3,5,3,0,0,0,0
"100410472010",2010,2,1,1,2,4,3,0,0,0,0,0,9
"100410472010",2010,2,2,2,2,4,3,0,0,1,0,0,9
"101262292010",2010,1,1,1,1,5,3,0,0,0,0,0,9
"101262792010",2010,1,1,2,1,11,2,0,0,0,4,0,11
"101262792010",2010,1,2,2,1,7,3,0,0,0,4,0,11
"101264212010",2010,1,1,2,2,6,3,0,0,2,0,0,8
"101264382010",2010,1,1,1,2,4,3,0,0,0,0,0,9
"101264382010",2010,1,2,2,2,4,3,0,0,1,0,0,9
"101266902010",2010,1,1,3,1,9,2,5,3,0,0,0,0
"101267062010",2010,2,1,2,1,7,3,0,0,1,0,0,9
"101267632010",2010,2,1,1,2,7,3,0,0,0,0,0,9
"101267682010",2010,2,1,1,1,6,3,0,0,0,0,0,9
"101267682010",2010,2,2,2,1,6,3,0,0,2,0,0,9
"101267682010",2010,2,3,2,1,6,3,0,0,1,0,0,9
"101267682010",2010,2,4,2,1,4,3,0,0,2,0,0,9
"101267942010",2010,1,1,3,2,10,3,6,9,0,0,0,0
"101268242010",2010,1,1,2,2,4,3,0,0,2,0,0,8
"101268292010",2010,1,1,1,2,10,3,0,0,0,0,0,9
