AREFNO,date,month,day,hour,mode,severity,light,sex,ageband,area_name,long,lat
201606P016872,2016-05-24,May,Tue,17,Pedestrian,Slight,Daylight,Male,30-34,Rochdale,-2.204469,53.563403
201606P016883,2016-06-13,Jun,Mon,9,Car,Slight,Daylight,Female,45-49,Rochdale,-2.192238,53.6229
201606P016883,2016-06-13,Jun,Mon,9,Car,Slight,Daylight,Female,55-59,Rochdale,-2.192238,53.6229
201606P016956,2016-06-12,Jun,Sun,12,Car,Slight,Daylight,Male,30-34,Rochdale,-2.100934,53.642615
201606P017014,2016-05-27,May,Fri,19,Car,Slight,Daylight,Female,35-39,Rochdale,-2.180612,53.548763
201606P017014,2016-05-27,May,Fri,19,Car,Slight,Daylight,Male,30-34,Rochdale,-2.180612,53.548763
201606P017095,2016-06-02,Jun,Thu,18,Pedestrian,Slight,Daylight,Male,10-14,Rochdale,-2.1549,53.608356
201606P017311,2016-06-01,Jun,Wed,15,Car,Slight,Daylight,Male,35-39,Rochdale,-2.173185,53.603873
201606P017311,2016-06-01,Jun,Wed,15,Car,Slight,Daylight,Male,75-79,Rochdale,-2.173185,53.603873
201606P017333,2016-06-17,Jun,Fri,18,Car,Slight,Daylight,Female,20-24,Rochdale,-2.161735,53.621048
201606P017333,2016-06-17,Jun,Fri,18,Car,Slight,Daylight,Female,30-34,Rochdale,-2.161735,53.621048
201606P017333,2016-06-17,Jun,Fri,18,Car,Slight,Daylight,Male,25-29,Rochdale,-2.161735,53.621048
201606P017335,2016-06-21,Jun,Tue,18,Car,Slight,Daylight,Male,30-34,Rochdale,-2.195068,53.55789
201606P017337,2016-06-15,Jun,Wed,17,Bus or Coach,Slight,Daylight,Male,15-19,Rochdale,-2.168218,53.62023
201606P017337,2016-06-15,Jun,Wed,17,Bus or Coach,Slight,Daylight,Male,30-34,Rochdale,-2.168218,53.62023
201606P017364,2016-06-21,Jun,Tue,16,Car,Slight,Daylight,Male,15-19,Rochdale,-2.132132,53.606209
201606P017417,2016-07-04,Jul,Mon,0,Goods Vehicle,Serious,Dark,Male,25-29,Rochdale,-2.151409,53.612675
201606P017417,2016-07-04,Jul,Mon,0,Goods Vehicle,Serious,Dark,Female,20-24,Rochdale,-2.151409,53.612675
201606P017435,2016-06-30,Jun,Thu,15,Pedestrian,Serious,Daylight,Male,5-9,Rochdale,-2.237881,53.587673
201606P017495,2016-06-22,Jun,Wed,8,Pedestrian,Slight,Daylight,Female,15-19,Rochdale,-2.204027,53.562648
201606P017551,2016-06-17,Jun,Fri,16,Pedestrian,Slight,Daylight,Female,45-49,Rochdale,-2.109153,53.609441
201606P017589,2016-06-17,Jun,Fri,15,Car,Slight,Daylight,Female,30-34,Rochdale,-2.137352,53.631262
201606P017704,2016-06-23,Jun,Thu,11,Powered 2 Wheeler,Serious,Daylight,Male,15-19,Rochdale,-2.118923,53.638284
201606P017770,2016-06-29,Jun,Wed,18,Pedal Cycle,Slight,Daylight,Male,45-49,Rochdale,-2.22628,53.565161
201606P017821,2016-07-02,Jul,Sat,3,Taxi,Slight,Dark,Male,45-49,Rochdale,-2.242175,53.59356
201606P017821,2016-07-02,Jul,Sat,3,Taxi,Slight,Dark,Male,15-19,Rochdale,-2.242175,53.59356
201606P017821,2016-07-02,Jul,Sat,3,Taxi,Slight,Dark,Male,15-19,Rochdale,-2.242175,53.59356
201606P017915,2016-07-07,Jul,Thu,15,Pedal Cycle,Serious,Daylight,Male,45-49,Rochdale,-2.079308,53.60426
201606P017930,2016-07-01,Jul,Fri,10,Pedestrian,Serious,Daylight,Female,75-79,Rochdale,-2.174551,53.583333
201606P017948,2016-07-06,Jul,Wed,17,Pedal Cycle,Serious,Daylight,Male,25-29,Rochdale,-2.206922,53.57716
201606P018090,2016-06-25,Jun,Sat,15,Car,Slight,Daylight,Female,55-59,Rochdale,-2.189184,53.602617
201606P018090,2016-06-25,Jun,Sat,15,Car,Slight,Daylight,Female,30-34,Rochdale,-2.189184,53.602617
201606P018095,2016-07-10,Jul,Sun,12,Pedestrian,Slight,Daylight,Male,5-9,Rochdale,-2.227006,53.599262
201606P018107,2016-07-12,Jul,Tue,8,Car,Slight,Daylight,Female,25-29,Rochdale,-2.265197,53.590519
201606P018238,2016-07-24,Jul,Sun,2,Car,Serious,Dark,Male,15-19,Rochdale,-2.169635,53.615491
201606P018238,2016-07-24,Jul,Sun,2,Car,Fatal,Dark,Female,15-19,Rochdale,-2.169635,53.615491
201606P018238,2016-07-24,Jul,Sun,2,Car,Serious,Dark,Female,15-19,Rochdale,-2.169635,53.615491
201606P018238,2016-07-24,Jul,Sun,2,Car,Serious,Dark,Female,15-19,Rochdale,-2.169635,53.615491
201606P018238,2016-07-24,Jul,Sun,2,Car,Slight,Dark,Male,15-19,Rochdale,-2.169635,53.615491
201606P018358,2016-06-29,Jun,Wed,16,Car,Slight,Daylight,Male,25-29,Rochdale,-2.221797,53.571282
201606P018358,2016-06-29,Jun,Wed,16,Car,Slight,Daylight,Female,50-54,Rochdale,-2.221797,53.571282
201606P018499,2016-07-16,Jul,Sat,14,Pedestrian,Slight,Daylight,Male,40-44,Rochdale,-2.205515,53.617251
201606P018623,2016-07-21,Jul,Thu,19,Pedestrian,Slight,Daylight,Female,0-4,Rochdale,-2.163971,53.620569
201606P018673,2016-08-04,Aug,Thu,13,Car,Slight,Daylight,Female,30-34,Rochdale,-2.172912,53.603685
201606P018731,2016-07-23,Jul,Sat,0,Car,Serious,Dark,Female,60-64,Rochdale,-2.091257,53.658379
201606P018731,2016-07-23,Jul,Sat,0,Goods Vehicle,Slight,Dark,Male,15-19,Rochdale,-2.091257,53.658379
201606P018731,2016-07-23,Jul,Sat,0,Car,Serious,Dark,Female,40-44,Rochdale,-2.091257,53.658379
201606P018739,2016-07-21,Jul,Thu,20,Pedestrian,Serious,Dark,Female,10-14,Rochdale,-2.16014,53.630875
201606P018767,2016-08-08,Aug,Mon,19,Pedestrian,Serious,Daylight,Male,10-14,Rochdale,-2.158329,53.619776
201606P018768,2016-07-24,Jul,Sun,23,Car,Slight,Dark,Male,60-64,Rochdale,-2.164575,53.608874
201606P018817,2016-07-22,Jul,Fri,11,Pedestrian,Slight,Daylight,Male,65-69,Rochdale,-2.209431,53.562423
201606P019006,2016-07-17,Jul,Sun,21,Powered 2 Wheeler,Serious,Dark,Male,40-44,Rochdale,-2.039144,53.659172
201606P019006,2016-07-17,Jul,Sun,21,Powered 2 Wheeler,Serious,Dark,Male,45-49,Rochdale,-2.039144,53.659172
201606P019058,2016-07-31,Jul,Sun,20,Pedal Cycle,Serious,Daylight,Male,15-19,Rochdale,-2.179688,53.615665
201606P019076,2016-07-19,Jul,Tue,15,Car,Slight,Daylight,Female,0-4,Rochdale,-2.097165,53.634807
201606P019076,2016-07-19,Jul,Tue,15,Car,Slight,Daylight,Male,25-29,Rochdale,-2.097165,53.634807
201606P019094,2016-07-31,Jul,Sun,11,Pedal Cycle,Slight,Daylight,Male,50-54,Rochdale,-2.133987,53.633567
201606P019173,2016-08-11,Aug,Thu,4,Taxi,Slight,Dark,Female,30-34,Rochdale,-2.158274,53.592991
201606P019284,2016-08-03,Aug,Wed,13,Pedal Cycle,Slight,Daylight,Male,55-59,Rochdale,-2.194405,53.548319
201606P019407,2016-08-05,Aug,Fri,17,Pedestrian,Serious,Daylight,Male,15-19,Rochdale,-2.13373,53.633559
201606P019485,2016-08-14,Aug,Sun,21,Powered 2 Wheeler,Serious,Dark,Male,25-29,Rochdale,-2.145853,53.601204
201606P019490,2016-08-05,Aug,Fri,17,Car,Slight,Daylight,Female,30-34,Rochdale,-2.164726,53.608793
201606P019534,2016-08-22,Aug,Mon,15,Car,Slight,Daylight,Male,20-24,Rochdale,-2.201055,53.540703
201606P019534,2016-08-22,Aug,Mon,15,Car,Slight,Daylight,Female,0-4,Rochdale,-2.201055,53.540703
201606P019534,2016-08-22,Aug,Mon,15,Car,Slight,Daylight,Female,15-19,Rochdale,-2.201055,53.540703
201606P019534,2016-08-22,Aug,Mon,15,Car,Slight,Daylight,Female,15-19,Rochdale,-2.201055,53.540703
201606P019676,2016-08-07,Aug,Sun,17,Car,Slight,Daylight,Female,30-34,Rochdale,-2.09524,53.599071
201606P019721,2016-08-19,Aug,Fri,15,Car,Serious,Daylight,Male,75-79,Rochdale,-2.136397,53.607067
201606P019820,2016-08-16,Aug,Tue,17,Pedal Cycle,Slight,Daylight,Male,70-74,Rochdale,-2.086904,53.645664
201606P019879,2016-08-09,Aug,Tue,17,Car,Slight,Daylight,Male,20-24,Rochdale,-2.183657,53.55487
201606P019882,2016-08-21,Aug,Sun,17,Pedestrian,Slight,Daylight,Female,5-9,Rochdale,-2.149427,53.620624
201606P019918,2016-08-19,Aug,Fri,12,Car,Slight,Daylight,Male,15-19,Rochdale,-2.136942,53.621322
201606P020061,2016-09-04,Sep,Sun,14,Pedestrian,Slight,Daylight,Male,0-4,Rochdale,-2.186845,53.593255
201606P020150,2016-08-23,Aug,Tue,16,Car,Slight,Daylight,Female,20-24,Rochdale,-2.156115,53.609703
201606P020150,2016-08-23,Aug,Tue,16,Car,Slight,Daylight,Female,20-24,Rochdale,-2.156115,53.609703
201606P020150,2016-08-23,Aug,Tue,16,Car,Slight,Daylight,Female,20-24,Rochdale,-2.156115,53.609703
201606P020321,2016-08-30,Aug,Tue,14,Car,Slight,Daylight,Male,30-34,Rochdale,-2.15533,53.622441
201606P020560,2016-09-07,Sep,Wed,7,Powered 2 Wheeler,Serious,Daylight,Male,20-24,Rochdale,-2.140294,53.629111
201606P020873,2016-09-22,Sep,Thu,15,Pedestrian,Serious,Daylight,Female,10-14,Rochdale,-2.112081,53.607721
201606P020904,2016-09-14,Sep,Wed,23,Car,Slight,Dark,Male,50-54,Rochdale,-2.157023,53.610053
201606P020921,2016-09-15,Sep,Thu,16,Car,Serious,Daylight,Female,30-34,Rochdale,-2.13619,53.63192
201606P020930,2016-09-17,Sep,Sat,17,Car,Slight,Daylight,Male,60-64,Rochdale,-2.20791,53.58158
201606P020944,2016-09-03,Sep,Sat,20,Car,Slight,Daylight,Male,30-34,Rochdale,-2.16333,53.61914
201606P020954,2016-09-11,Sep,Sun,19,Pedestrian,Serious,Daylight,Female,50-54,Rochdale,-2.1595,53.621743
201606P020990,2016-09-14,Sep,Wed,10,Pedestrian,Serious,Daylight,Male,70-74,Rochdale,-2.21152,53.626939
201606P021155,2016-09-27,Sep,Tue,10,Car,Slight,Daylight,Male,55-59,Rochdale,-2.106484,53.642026
201606P021163,2016-09-26,Sep,Mon,12,Car,Slight,Daylight,Female,20-24,Rochdale,-2.135658,53.607787
201606P021263,2016-10-09,Oct,Sun,17,Powered 2 Wheeler,Serious,Daylight,Male,25-29,Rochdale,-2.181288,53.544411
201606P021263,2016-10-09,Oct,Sun,17,Car,Slight,Daylight,Male,45-49,Rochdale,-2.181288,53.544411
201606P021367,2016-09-27,Sep,Tue,15,Pedal Cycle,Serious,Daylight,Female,65-69,Rochdale,-2.154579,53.615449
201606P021492,2016-10-06,Oct,Thu,10,Other Vehicle,Slight,Daylight,Male,40-44,Rochdale,-2.102906,53.601401
201606P021492,2016-10-06,Oct,Thu,10,Goods Vehicle,Slight,Daylight,Male,60-64,Rochdale,-2.102906,53.601401
201606P021524,2016-10-05,Oct,Wed,8,Powered 2 Wheeler,Slight,Daylight,Male,45-49,Rochdale,-2.16719,53.635656
201606P021550,2016-10-04,Oct,Tue,8,Pedestrian,Slight,Daylight,Male,0-4,Rochdale,-2.216858,53.597645
201606P021691,2016-10-08,Oct,Sat,19,Car,Serious,Dark,Female,55-59,Rochdale,-2.206397,53.546896
201606P021704,2016-10-11,Oct,Tue,15,Pedestrian,Slight,Daylight,Female,10-14,Rochdale,-2.164849,53.62081
201606P021872,2016-10-18,Oct,Tue,19,Taxi,Slight,Dark,Male,45-49,Rochdale,-2.143905,53.623992
201606P021917,2016-10-22,Oct,Sat,21,Pedestrian,Slight,Dark,Female,15-19,Rochdale,-2.146267,53.603127
201606P021962,2016-10-20,Oct,Thu,18,Car,Slight,Dark,Female,20-24,Rochdale,-2.163034,53.608966
201606P022062,2016-10-03,Oct,Mon,9,Car,Slight,Daylight,Male,65-69,Rochdale,-2.220537,53.596029
201606P022206,2016-10-28,Oct,Fri,0,Car,Serious,Dark,Male,20-24,Rochdale,-2.126705,53.635966
201606P022206,2016-10-28,Oct,Fri,0,Car,Serious,Dark,Male,20-24,Rochdale,-2.126705,53.635966
201606P022313,2016-10-27,Oct,Thu,22,Pedestrian,Slight,Dark,Male,50-54,Rochdale,-2.092622,53.64557
201606P022461,2016-11-10,Nov,Thu,6,Pedestrian,Fatal,Dark,Male,65-69,Rochdale,-2.229996,53.593333
201606P022475,2016-10-24,Oct,Mon,19,Car,Slight,Dark,Male,30-34,Rochdale,-2.147703,53.620536
201606P022475,2016-10-24,Oct,Mon,19,Car,Slight,Dark,Female,55-59,Rochdale,-2.147703,53.620536
201606P022556,2016-10-28,Oct,Fri,22,Pedestrian,Serious,Dark,Male,75-79,Rochdale,-2.266303,53.591046
201606P022599,2016-11-03,Nov,Thu,16,Car,Slight,Daylight,Female,5-9,Rochdale,-2.182047,53.626286
201606P022599,2016-11-03,Nov,Thu,16,Car,Slight,Daylight,Male,35-39,Rochdale,-2.182047,53.626286
201606P022599,2016-11-03,Nov,Thu,16,Car,Slight,Daylight,Female,15-19,Rochdale,-2.182047,53.626286
201606P022627,2016-11-14,Nov,Mon,21,Car,Fatal,Dark,Female,15-19,Rochdale,-2.154482,53.63454
201606P022795,2016-10-27,Oct,Thu,16,Powered 2 Wheeler,Serious,Daylight,Male,65-69,Rochdale,-2.228174,53.569292
201606P022795,2016-10-27,Oct,Thu,16,Car,Slight,Daylight,Female,50-54,Rochdale,-2.228174,53.569292
201606P023047,2016-10-15,Oct,Sat,19,Car,Slight,Dark,Male,25-29,Rochdale,-2.165479,53.619731
201606P023049,2016-11-19,Nov,Sat,13,Pedestrian,Serious,Daylight,Female,10-14,Rochdale,-2.213821,53.591691
201606P023127,2016-11-18,Nov,Fri,21,Car,Slight,Dark,Male,20-24,Rochdale,-2.161089,53.618092
201606P023127,2016-11-18,Nov,Fri,21,Car,Serious,Dark,Male,35-39,Rochdale,-2.161089,53.618092
201606P023127,2016-11-18,Nov,Fri,21,Car,Slight,Dark,Male,20-24,Rochdale,-2.161089,53.618092
201606P023266,2016-11-15,Nov,Tue,17,Car,Slight,Dark,Female,55-59,Rochdale,-2.160339,53.599837
201606P023292,2016-11-18,Nov,Fri,17,Pedestrian,Serious,Dark,Male,50-54,Rochdale,-2.09779,53.643481
201606P023364,2016-11-03,Nov,Thu,17,Car,Slight,Dark,Female,40-44,Rochdale,-2.193432,53.550199
201606P023364,2016-11-03,Nov,Thu,17,Car,Slight,Dark,Male,40-44,Rochdale,-2.193432,53.550199
201606P023364,2016-11-03,Nov,Thu,17,Car,Slight,Dark,Female,35-39,Rochdale,-2.193432,53.550199
201606P023364,2016-11-03,Nov,Thu,17,Car,Slight,Dark,Male,45-49,Rochdale,-2.193432,53.550199
201606P023415,2016-11-28,Nov,Mon,14,Pedestrian,Serious,Daylight,Male,25-29,Rochdale,-2.236179,53.604727
201606P023446,2016-11-15,Nov,Tue,8,Car,Slight,Daylight,Female,25-29,Rochdale,-2.203555,53.552285
201606P023446,2016-11-15,Nov,Tue,8,Car,Slight,Daylight,Female,40-44,Rochdale,-2.203555,53.552285
201606P023446,2016-11-15,Nov,Tue,8,Pedestrian,Slight,Daylight,Male,20-24,Rochdale,-2.203555,53.552285
201606P023505,2016-11-24,Nov,Thu,16,Car,Slight,Dark,Male,60-64,Rochdale,-2.13121,53.620915
201606P023587,2016-10-28,Oct,Fri,20,Car,Slight,Dark,Male,25-29,Rochdale,-2.164075,53.620227
201606P023587,2016-10-28,Oct,Fri,20,Car,Slight,Dark,Male,45-49,Rochdale,-2.164075,53.620227
201606P023587,2016-10-28,Oct,Fri,20,Car,Slight,Dark,Male,30-34,Rochdale,-2.164075,53.620227
201606P023592,2016-10-13,Oct,Thu,8,Pedestrian,Slight,Daylight,Female,15-19,Rochdale,-2.145863,53.604044
201606P023603,2016-11-05,Nov,Sat,14,Pedal Cycle,Slight,Daylight,Male,55-59,Rochdale,-2.144388,53.623623
201606P023693,2016-11-14,Nov,Mon,18,Car,Slight,Dark,Female,40-44,Rochdale,-2.133206,53.611376
201606P023717,2016-11-25,Nov,Fri,15,Car,Slight,Daylight,Female,25-29,Rochdale,-2.167962,53.605418
201606P023717,2016-11-25,Nov,Fri,15,Car,Slight,Daylight,Female,0-4,Rochdale,-2.167962,53.605418
201606P023717,2016-11-25,Nov,Fri,15,Car,Slight,Daylight,Female,5-9,Rochdale,-2.167962,53.605418
201606P023717,2016-11-25,Nov,Fri,15,Car,Slight,Daylight,Female,0-4,Rochdale,-2.167962,53.605418
201606P023717,2016-11-25,Nov,Fri,15,Car,Slight,Daylight,Female,10-14,Rochdale,-2.167962,53.605418
201606P023717,2016-11-25,Nov,Fri,15,Car,Slight,Daylight,Male,10-14,Rochdale,-2.167962,53.605418
201606P023717,2016-11-25,Nov,Fri,15,Car,Slight,Daylight,Male,10-14,Rochdale,-2.167962,53.605418
201606P023802,2016-11-10,Nov,Thu,19,Powered 2 Wheeler,Slight,Dark,Male,50-54,Rochdale,-2.236258,53.54045
201606P023862,2016-11-21,Nov,Mon,10,Car,Slight,Daylight,Male,20-24,Rochdale,-2.254144,53.581527
201606P023862,2016-11-21,Nov,Mon,10,Car,Slight,Daylight,Male,20-24,Rochdale,-2.254144,53.581527
201606P023863,2016-11-21,Nov,Mon,18,Pedestrian,Slight,Dark,Male,50-54,Rochdale,-2.178567,53.543346
201606P023895,2016-11-26,Nov,Sat,13,Pedestrian,Slight,Daylight,Male,50-54,Rochdale,-2.15574,53.623042
201606P024085,2016-12-12,Dec,Mon,22,Car,Slight,Dark,Male,20-24,Rochdale,-2.189244,53.602554
201606P024085,2016-12-12,Dec,Mon,22,Car,Fatal,Dark,Male,25-29,Rochdale,-2.189244,53.602554
201606P024089,2016-11-19,Nov,Sat,14,Other Vehicle,Slight,Daylight,Male,10-14,Rochdale,-2.228499,53.595978
201606P024089,2016-11-19,Nov,Sat,14,Other Vehicle,Slight,Daylight,Male,45-49,Rochdale,-2.228499,53.595978
201606P024118,2016-12-01,Dec,Thu,19,Pedestrian,Slight,Dark,Male,55-59,Rochdale,-2.161749,53.616895
201606P024153,2016-11-29,Nov,Tue,16,Car,Serious,Dark,Male,70-74,Rochdale,-2.11015,53.620927
201606P024153,2016-11-29,Nov,Tue,16,Car,Serious,Dark,Male,5-9,Rochdale,-2.11015,53.620927
201606P024153,2016-11-29,Nov,Tue,16,Car,Serious,Dark,Female,30-34,Rochdale,-2.11015,53.620927
201606P024235,2016-11-07,Nov,Mon,6,Car,Slight,Dark,Male,20-24,Rochdale,-2.125497,53.590639
201606P024284,2016-11-30,Nov,Wed,8,Taxi,Slight,Daylight,Female,30-34,Rochdale,-2.225816,53.565962
201606P024284,2016-11-30,Nov,Wed,8,Taxi,Slight,Daylight,Female,0-4,Rochdale,-2.225816,53.565962
201606P024409,2016-11-25,Nov,Fri,18,Car,Slight,Dark,Male,35-39,Rochdale,-2.159429,53.586868
201606P024544,2016-12-08,Dec,Thu,8,Pedestrian,Serious,Daylight,Female,60-64,Rochdale,-2.22894,53.590881
201606P024544,2016-12-08,Dec,Thu,8,Pedestrian,Serious,Daylight,Female,45-49,Rochdale,-2.22894,53.590881
201606P024559,2016-12-08,Dec,Thu,15,Pedestrian,Slight,Dark,Female,10-14,Rochdale,-2.160633,53.609463
201606P024564,2016-12-08,Dec,Thu,16,Car,Slight,Dark,Female,20-24,Rochdale,-2.205974,53.590339
201606P024575,2016-12-09,Dec,Fri,19,Car,Slight,Dark,Female,25-29,Rochdale,-2.134062,53.633495
201606P024687,2016-12-13,Dec,Tue,8,Car,Slight,Daylight,Female,30-34,Rochdale,-2.143905,53.624001
201606P024737,2016-12-13,Dec,Tue,18,Car,Slight,Dark,Female,40-44,Rochdale,-2.211046,53.562366
201606P024836,2016-12-12,Dec,Mon,18,Car,Slight,Dark,Male,55-59,Rochdale,-2.164711,53.60873
201606P024836,2016-12-12,Dec,Mon,18,Car,Slight,Dark,Male,15-19,Rochdale,-2.164711,53.60873
201606P024836,2016-12-12,Dec,Mon,18,Car,Slight,Dark,Female,70-74,Rochdale,-2.164711,53.60873
201606P024849,2016-12-11,Dec,Sun,14,Car,Slight,Daylight,Male,50-54,Rochdale,-2.204072,53.537292
201606P025015,2016-12-22,Dec,Thu,22,Pedestrian,Slight,Dark,Female,70-74,Rochdale,-2.226025,53.593853
201606P025075,2016-12-22,Dec,Thu,11,Pedestrian,Slight,Daylight,Male,60-64,Rochdale,-2.120428,53.614643
201606P025130,2016-12-20,Dec,Tue,16,Car,Slight,Dark,Male,30-34,Rochdale,-2.217377,53.628097
201606P025287,2016-12-23,Dec,Fri,20,Car,Slight,Dark,Female,25-29,Rochdale,-2.139078,53.599774
201606P025290,2016-12-24,Dec,Sat,17,Pedestrian,Serious,Dark,Male,45-49,Rochdale,-2.106745,53.607295
201606P025301,2016-12-21,Dec,Wed,11,Pedestrian,Slight,Daylight,Male,55-59,Rochdale,-2.177087,53.543015
201606P025402,2016-12-30,Dec,Fri,13,Pedestrian,Slight,Daylight,Male,10-14,Rochdale,-2.157014,53.591527
201606P025439,2016-12-29,Dec,Thu,19,Car,Slight,Dark,Female,30-34,Rochdale,-2.139656,53.600861
201606P025439,2016-12-29,Dec,Thu,19,Car,Slight,Dark,Male,45-49,Rochdale,-2.139656,53.600861
201606P025473,2016-12-27,Dec,Tue,6,Car,Slight,Dark,Male,40-44,Rochdale,-2.159336,53.630219
201606P025473,2016-12-27,Dec,Tue,6,Car,Slight,Dark,Male,30-34,Rochdale,-2.159336,53.630219
201606P025473,2016-12-27,Dec,Tue,6,Car,Slight,Dark,Female,55-59,Rochdale,-2.159336,53.630219
201606P025473,2016-12-27,Dec,Tue,6,Car,Slight,Dark,Male,55-59,Rochdale,-2.159336,53.630219
201606Q010281,2016-01-01,Jan,Fri,17,Pedal Cycle,Slight,Dark,Male,15-19,Oldham,-2.08738,53.539249
201606Q010410,2016-01-02,Jan,Sat,1,Car,Slight,Dark,Female,35-39,Oldham,-2.08125,53.537708
201606Q010536,2016-01-08,Jan,Fri,21,Car,Slight,Dark,Male,40-44,Oldham,-2.120162,53.547347
201606Q010543,2016-01-08,Jan,Fri,20,Pedestrian,Slight,Dark,Male,20-24,Oldham,-2.115889,53.535621
201606Q010620,2016-01-07,Jan,Thu,9,Car,Serious,Daylight,Female,65-69,Oldham,-2.129673,53.53842
201606Q010667,2016-01-09,Jan,Sat,23,Car,Slight,Dark,Male,55-59,Oldham,-2.168437,53.523217
201606Q010667,2016-01-09,Jan,Sat,23,Car,Slight,Dark,Female,30-34,Oldham,-2.168437,53.523217
201606Q010716,2016-01-05,Jan,Tue,15,Pedestrian,Slight,Daylight,Male,25-29,Oldham,-2.075686,53.530889
201606Q010722,2016-01-05,Jan,Tue,18,Powered 2 Wheeler,Slight,Dark,Male,15-19,Oldham,-2.129421,53.510466
201606Q010936,2016-01-18,Jan,Mon,10,Pedestrian,Serious,Daylight,Female,55-59,Oldham,-2.078721,53.540568
201606Q010957,2016-01-13,Jan,Wed,19,Pedestrian,Slight,Dark,Female,15-19,Oldham,-2.093596,53.545681
201606Q010986,2016-01-15,Jan,Fri,9,Pedestrian,Serious,Daylight,Female,85-89,Oldham,-2.152578,53.53433
201606Q011010,2016-01-09,Jan,Sat,17,Car,Slight,Dark,Male,30-34,Oldham,-2.104311,53.570345
201606Q011010,2016-01-09,Jan,Sat,17,Car,Slight,Dark,Female,45-49,Oldham,-2.104311,53.570345
201606Q011010,2016-01-09,Jan,Sat,17,Car,Slight,Dark,Female,5-9,Oldham,-2.104311,53.570345
201606Q011011,2016-01-20,Jan,Wed,11,Car,Slight,Daylight,Male,55-59,Oldham,-2.128729,53.540767
201606Q011050,2016-01-16,Jan,Sat,13,Pedal Cycle,Serious,Daylight,Male,40-44,Oldham,-2.09183,53.580584
201606Q011079,2016-01-16,Jan,Sat,11,Car,Slight,Daylight,Male,55-59,Oldham,-2.116351,53.52816
201606Q011079,2016-01-16,Jan,Sat,11,Car,Slight,Daylight,Female,50-54,Oldham,-2.116351,53.52816
201606Q011139,2016-01-11,Jan,Mon,11,Powered 2 Wheeler,Slight,Daylight,Male,50-54,Oldham,-2.134471,53.528959
201606Q011155,2016-01-14,Jan,Thu,8,Pedestrian,Slight,Daylight,Male,25-29,Oldham,-2.142837,53.513525
201606Q011458,2016-01-19,Jan,Tue,17,Pedestrian,Slight,Dark,Female,20-24,Oldham,-2.114249,53.531847
201606Q011471,2016-01-31,Jan,Sun,19,Pedestrian,Slight,Dark,Male,15-19,Oldham,-2.161392,53.507191
201606Q011612,2016-01-27,Jan,Wed,17,Pedal Cycle,Serious,Dark,Male,15-19,Oldham,-2.157757,53.527339
201606Q011649,2016-02-01,Feb,Mon,18,Pedestrian,Slight,Dark,Male,40-44,Oldham,-2.121768,53.565421
201606Q011660,2016-02-01,Feb,Mon,21,Car,Slight,Dark,Female,30-34,Oldham,-2.141199,53.556168
201606Q011660,2016-02-01,Feb,Mon,21,Car,Slight,Dark,Male,20-24,Oldham,-2.141199,53.556168
201606Q011735,2016-01-24,Jan,Sun,19,Powered 2 Wheeler,Serious,Dark,Male,15-19,Oldham,-2.043545,53.553547
201606Q011808,2016-01-08,Jan,Fri,20,Pedestrian,Slight,Dark,Female,65-69,Oldham,-2.112674,53.529772
201606Q011828,2016-01-30,Jan,Sat,16,Car,Serious,Dark,Male,35-39,Oldham,-2.141172,53.55695
201606Q011828,2016-01-30,Jan,Sat,16,Car,Serious,Dark,Male,15-19,Oldham,-2.141172,53.55695
201606Q011828,2016-01-30,Jan,Sat,16,Car,Serious,Dark,Male,40-44,Oldham,-2.141172,53.55695
201606Q011828,2016-01-30,Jan,Sat,16,Car,Serious,Dark,Male,45-49,Oldham,-2.141172,53.55695
201606Q011828,2016-01-30,Jan,Sat,16,Car,Serious,Dark,Male,40-44,Oldham,-2.141172,53.55695
201606Q011828,2016-01-30,Jan,Sat,16,Car,Serious,Dark,Male,55-59,Oldham,-2.141172,53.55695
201606Q011864,2016-07-27,Jul,Wed,14,Powered 2 Wheeler,Serious,Daylight,Male,50-54,Oldham,-2.111475,53.52669
201606Q011864,2016-07-27,Jul,Wed,14,Powered 2 Wheeler,Slight,Daylight,Male,35-39,Oldham,-2.111475,53.52669
201606Q011933,2016-01-23,Jan,Sat,17,Pedestrian,Slight,Dark,Male,40-44,Oldham,-2.156889,53.508608
201606Q011950,2016-02-18,Feb,Thu,18,Pedestrian,Serious,Dark,Male,0-4,Oldham,-2.142268,53.546127
201606Q011953,2016-01-31,Jan,Sun,11,Car,Slight,Daylight,Female,65-69,Oldham,-2.088035,53.53533
201606Q011971,2016-01-24,Jan,Sun,14,Car,Slight,Daylight,Male,70-74,Oldham,-2.128948,53.533225
201606Q011971,2016-01-24,Jan,Sun,14,Car,Slight,Daylight,Male,20-24,Oldham,-2.128948,53.533225
201606Q012054,2016-02-06,Feb,Sat,5,Car,Serious,Dark,Male,15-19,Oldham,-2.114808,53.537734
201606Q012054,2016-02-06,Feb,Sat,5,Car,Serious,Dark,Female,20-24,Oldham,-2.114808,53.537734
201606Q012103,2016-02-06,Feb,Sat,13,Pedestrian,Slight,Daylight,Female,15-19,Oldham,-2.169333,53.506048
201606Q012124,2016-02-08,Feb,Mon,12,Car,Slight,Daylight,Female,75-79,Oldham,-2.168965,53.523378
201606Q012132,2016-02-08,Feb,Mon,13,Pedestrian,Slight,Daylight,Female,20-24,Oldham,-2.116959,53.540617
