lsoa11cd,lsoa11nm,lad16nm,total_pop,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90+
E01006388,Wigan 007B,Wigan,1654,17,20,8,23,21,13,21,17,21,20,18,12,27,23,15,18,20,17,23,12,22,14,18,18,24,22,15,26,23,26,29,23,26,26,22,22,22,27,16,20,28,19,22,21,22,18,34,20,23,19,24,28,17,22,21,21,17,18,16,24,20,12,22,17,16,18,17,20,23,26,10,13,21,13,16,16,14,12,13,12,10,8,15,6,10,9,2,6,4,1,11
E01006389,Wigan 007C,Wigan,1343,13,16,16,17,16,16,19,26,17,15,18,21,13,20,14,22,20,17,22,12,15,11,19,10,29,15,12,11,20,13,22,27,21,15,19,19,26,15,16,13,9,12,17,15,22,24,19,21,26,26,21,28,31,24,26,31,19,25,17,19,18,19,8,13,15,14,13,9,16,18,7,7,6,3,5,7,2,5,5,4,6,3,2,1,3,0,1,0,1,0,2
E01006391,Wigan 007D,Wigan,1622,9,16,9,15,9,26,25,17,26,16,24,23,25,19,19,12,15,12,9,15,13,17,14,15,18,27,22,11,22,19,13,13,8,14,16,20,14,25,21,14,9,24,24,11,21,13,29,28,24,23,21,29,32,26,19,29,24,26,24,21,20,14,18,16,15,21,23,21,36,29,29,20,27,38,20,15,15,14,7,20,11,9,7,13,5,7,3,3,4,4,4
E01006257,Wigan 008A,Wigan,1280,19,11,20,19,17,18,13,8,18,10,15,11,6,12,11,10,13,20,15,17,17,15,12,9,11,18,25,15,39,21,19,10,22,13,21,14,18,26,18,20,14,17,19,17,22,21,20,22,13,29,20,30,26,19,16,16,23,10,14,7,12,9,6,7,11,14,9,15,11,22,6,7,6,5,5,7,10,14,12,7,13,8,2,6,5,9,8,0,2,3,8
E01006258,Wigan 008B,Wigan,1669,22,14,24,20,24,18,15,11,15,22,16,28,14,12,21,14,14,22,4,23,20,21,35,18,28,27,17,20,21,23,25,20,24,23,25,19,9,20,18,23,20,20,22,21,23,20,32,24,25,25,31,20,31,27,26,34,23,19,18,16,13,14,8,20,18,9,17,16,21,23,13,13,18,15,15,19,13,10,15,14,10,10,11,10,7,5,7,3,6,4,26
E01006369,Wigan 008C,Wigan,1616,22,34,18,10,15,17,16,13,12,11,9,15,8,15,10,16,14,24,36,27,26,28,34,35,31,24,30,34,22,23,33,23,22,31,20,25,25,26,21,11,21,22,23,24,20,30,21,29,31,21,22,20,21,20,21,20,26,20,12,19,14,13,14,12,21,18,11,10,13,16,14,14,9,5,6,11,18,4,13,8,11,3,6,6,11,4,1,5,8,2,6
E01006371,Wigan 008D,Wigan,1505,16,17,14,18,17,22,16,15,19,26,7,18,13,19,13,23,12,27,16,10,13,20,14,15,12,15,21,26,18,21,23,18,23,19,21,21,27,23,13,20,19,23,13,15,23,20,26,22,24,17,29,23,27,24,28,27,30,27,35,20,20,19,15,8,17,12,13,18,12,22,7,6,7,18,12,9,5,11,7,10,8,11,1,4,8,11,4,4,4,3,6
E01006375,Wigan 008E,Wigan,1584,11,14,18,23,28,18,14,18,15,20,12,12,25,16,15,17,27,17,24,19,21,17,11,18,23,11,17,15,14,11,18,17,24,25,25,23,31,22,20,27,22,26,19,24,21,27,26,22,20,33,41,30,23,29,15,23,30,24,18,23,13,11,18,13,19,16,18,12,21,12,16,18,14,13,21,10,11,7,8,10,6,8,3,6,8,2,4,5,2,3,7
E01006306,Wigan 009A,Wigan,1567,12,19,19,13,20,14,6,14,15,11,10,13,16,12,17,16,14,12,10,10,15,10,18,15,20,14,23,15,18,23,29,16,37,27,35,28,12,21,12,18,16,21,15,25,27,31,22,22,33,38,26,32,23,31,20,23,38,25,16,25,25,22,26,28,17,8,27,22,19,14,15,9,20,10,10,3,11,9,14,9,8,5,6,7,5,5,5,2,2,5,11
E01006307,Wigan 009B,Wigan,1465,18,18,13,13,11,24,21,15,17,20,22,11,15,15,15,20,26,21,21,26,19,17,16,18,17,21,25,19,25,24,15,18,25,23,31,26,18,18,9,18,20,15,18,17,20,16,14,19,31,18,13,23,27,21,21,26,20,16,22,21,21,19,18,18,12,14,12,23,9,14,13,8,7,5,9,9,7,15,14,7,5,8,6,6,7,3,3,0,2,4,5
E01006386,Wigan 009C,Wigan,1482,7,13,12,14,13,11,11,10,10,10,15,9,6,14,4,8,3,10,11,13,9,8,17,12,11,15,19,27,20,26,18,18,19,17,19,14,16,8,12,13,12,7,13,19,22,45,31,33,28,36,22,25,35,35,43,27,32,18,29,27,23,23,16,22,30,28,17,24,20,19,18,14,13,14,16,12,13,10,12,10,8,10,7,6,9,6,3,6,4,3,5
E01006387,Wigan 009D,Wigan,1519,26,29,28,27,28,22,22,21,27,18,13,10,10,11,13,10,9,8,12,15,18,24,18,24,23,26,30,23,18,27,24,24,26,19,19,17,11,16,6,11,9,20,9,22,14,22,17,19,21,14,21,26,25,21,20,23,16,15,17,21,17,11,8,13,11,17,7,11,17,13,10,14,14,16,14,14,14,17,15,19,13,10,13,13,5,18,12,2,6,8,12
E01006392,Wigan 009E,Wigan,1549,28,21,18,27,24,21,27,19,26,23,35,28,22,28,17,21,28,15,20,17,22,18,26,32,38,26,21,30,29,26,31,23,26,21,24,23,19,21,17,17,11,11,17,16,18,22,39,23,23,37,12,26,21,20,12,17,20,12,16,8,12,9,10,9,9,12,20,11,13,19,8,12,8,6,5,6,9,3,3,3,2,5,3,3,4,0,1,0,4,0,4
E01006350,Wigan 010A,Wigan,1944,33,40,32,35,35,38,33,34,31,29,41,26,30,30,25,21,23,19,25,24,32,30,22,31,18,40,28,34,35,40,28,32,33,33,19,20,19,16,18,19,18,19,25,16,36,28,33,26,31,32,31,24,23,18,21,17,22,14,9,17,9,12,13,20,15,16,17,16,17,11,18,12,12,21,13,7,13,8,8,5,15,8,15,4,7,1,3,4,2,3,8
E01006351,Wigan 010B,Wigan,2188,55,46,42,34,51,50,32,50,31,41,41,35,15,28,21,20,27,19,19,18,33,31,23,38,56,39,42,38,42,35,46,30,44,49,33,27,28,29,32,25,26,20,23,21,24,26,26,29,24,23,20,24,29,26,20,29,22,19,16,30,17,15,20,21,16,20,16,18,18,13,13,18,14,12,13,9,9,6,6,8,10,5,3,5,3,0,4,0,0,1,3
E01006357,Wigan 010C,Wigan,1900,40,35,37,41,26,42,52,48,29,34,32,33,23,25,25,31,24,26,27,22,27,25,20,29,22,26,27,24,30,28,21,29,28,28,16,29,30,21,16,21,24,15,19,21,24,27,25,16,18,16,23,36,15,25,24,15,18,10,16,12,15,13,21,17,14,23,15,19,23,18,9,13,12,16,12,9,7,8,6,6,5,7,5,7,5,8,6,0,3,10,20
E01006360,Wigan 010D,Wigan,1790,32,31,38,32,33,23,33,35,28,25,24,28,19,21,22,16,20,23,23,14,17,29,29,23,37,30,34,36,20,34,38,29,34,44,31,21,20,16,22,14,12,19,22,25,22,30,26,28,33,38,28,19,26,26,20,25,15,19,15,14,11,16,11,12,11,10,12,8,10,16,11,11,13,6,4,6,8,6,4,9,5,5,10,6,2,14,5,3,2,0,3
E01006361,Wigan 010E,Wigan,1727,21,30,36,42,43,28,35,23,35,25,20,25,20,21,16,17,22,17,24,21,18,22,19,28,31,31,24,34,31,38,23,26,33,33,24,28,23,26,24,18,17,26,17,15,12,23,30,29,13,24,22,17,31,29,21,26,16,19,29,14,20,19,16,15,17,11,9,11,16,9,7,11,6,9,5,5,12,5,0,5,3,5,5,10,2,2,0,0,3,0,4
E01006356,Wigan 011A,Wigan,1479,16,13,17,9,11,22,16,16,19,20,26,21,24,24,19,28,32,25,16,22,21,16,17,16,15,22,17,19,19,27,16,23,20,31,19,28,20,17,15,15,24,18,25,25,23,21,19,25,29,25,16,22,27,19,20,14,27,14,16,19,14,16,12,14,11,13,12,19,21,12,5,13,12,11,11,10,7,10,5,5,5,0,8,1,3,1,1,3,0,3,4
E01006396,Wigan 011B,Wigan,1456,11,17,18,12,17,10,9,14,15,13,17,19,19,14,16,21,16,21,12,18,17,11,18,17,21,9,10,16,9,16,16,12,15,15,15,16,26,13,18,15,24,12,16,18,33,12,25,19,19,25,21,29,23,17,29,28,26,25,20,22,24,30,23,21,19,23,22,20,30,20,13,19,12,8,14,8,11,10,9,10,5,6,5,1,3,10,4,4,3,1,11
E01006397,Wigan 011C,Wigan,1137,9,9,9,12,10,10,15,9,13,7,13,11,15,19,14,10,16,7,8,7,11,8,15,7,11,15,19,16,17,8,15,11,7,10,13,20,17,14,10,14,10,9,21,8,19,19,27,27,18,19,14,11,12,18,21,8,13,12,11,9,15,12,12,13,11,24,12,20,20,28,20,16,10,11,6,6,11,10,9,9,5,7,3,6,7,9,9,7,3,5,14
E01006398,Wigan 011D,Wigan,1059,6,7,14,13,13,6,13,14,8,10,12,10,17,14,9,8,12,13,3,6,10,13,13,15,16,11,16,17,19,20,13,14,20,18,16,16,10,11,7,19,16,23,15,19,15,19,16,20,19,15,22,14,15,19,10,14,11,19,17,11,11,19,10,11,13,14,14,13,13,15,10,9,6,3,4,7,7,8,5,8,4,5,0,0,2,2,4,0,4,5,2
E01006399,Wigan 011E,Wigan,1544,22,22,17,24,18,18,12,24,18,11,18,14,12,14,13,13,19,18,26,16,19,14,17,26,15,24,17,30,17,20,20,24,19,22,15,19,16,16,15,24,23,32,17,15,30,21,19,23,23,19,23,22,25,28,10,20,11,31,20,23,18,16,22,17,18,15,14,20,12,28,11,14,12,26,9,10,7,7,6,11,8,16,8,8,6,9,6,3,4,1,9
E01006305,Wigan 012A,Wigan,1856,20,26,26,26,24,32,42,33,39,35,26,23,29,20,35,27,30,22,21,30,31,20,27,35,33,25,28,24,19,23,29,25,30,15,23,20,21,27,16,13,23,12,26,32,28,22,33,31,36,31,26,22,23,30,20,28,23,21,25,12,7,16,19,10,13,19,19,15,10,18,7,9,14,23,17,11,7,8,6,5,6,7,5,5,1,6,4,0,6,1,8
E01006308,Wigan 012B,Wigan,1639,30,21,27,29,21,20,27,20,21,17,19,12,12,23,14,20,19,31,21,23,18,20,19,24,19,14,20,28,24,28,22,24,20,22,28,19,26,30,23,21,14,28,25,22,29,29,27,30,28,26,20,22,18,14,20,16,10,25,13,18,15,10,20,14,15,9,16,16,10,17,9,12,11,7,6,7,11,11,15,4,13,6,7,8,4,10,8,7,4,2,25
E01006309,Wigan 012C,Wigan,1700,23,35,28,34,26,32,30,18,19,35,19,36,24,15,16,19,31,25,19,24,18,21,15,20,30,22,30,26,28,24,27,27,28,29,25,30,27,25,17,19,24,20,16,18,24,29,24,19,28,19,31,20,21,18,22,18,18,13,20,19,20,16,20,13,9,16,12,17,8,17,6,7,11,8,7,6,10,5,5,7,5,8,1,7,2,3,1,4,0,6,26
E01006310,Wigan 012D,Wigan,1619,17,19,18,19,35,35,29,34,21,32,29,18,16,17,17,22,16,19,9,18,15,17,14,21,21,22,21,39,32,38,14,18,32,22,24,18,18,23,18,22,23,21,24,25,26,24,25,18,12,23,16,34,20,12,24,15,15,9,14,20,9,14,20,12,14,16,16,18,19,14,15,12,8,13,13,7,14,12,5,9,10,6,6,5,5,2,3,2,3,7,21
E01006311,Wigan 012E,Wigan,1640,22,34,28,33,36,25,21,16,29,29,16,26,19,25,16,25,17,34,23,24,17,25,16,18,19,27,28,20,22,21,14,21,17,20,27,27,19,26,19,16,15,21,29,22,20,24,36,26,28,22,15,15,16,16,19,17,19,17,19,15,17,14,16,11,12,20,14,15,24,30,19,14,14,10,8,9,4,5,7,4,5,5,6,5,3,4,2,3,2,3,7
E01006269,Wigan 013A,Wigan,1567,15,13,16,17,15,17,17,21,17,23,13,18,21,17,13,17,11,12,17,11,9,17,21,18,16,18,22,24,20,17,18,15,19,20,14,25,20,24,16,23,18,20,18,23,21,28,31,29,38,27,19,25,27,27,17,23,17,18,14,22,12,17,24,12,11,14,15,17,17,18,23,21,25,19,20,11,13,13,16,10,9,11,11,11,8,4,6,2,6,3,9
E01006271,Wigan 013B,Wigan,1763,20,25,16,24,22,13,17,20,17,12,14,8,13,21,17,18,29,10,23,29,19,22,21,29,21,25,17,19,19,15,29,24,26,19,26,27,29,19,13,14,15,23,21,25,22,25,18,35,31,21,34,33,31,22,32,28,31,19,28,24,16,14,23,19,18,26,16,21,21,28,15,18,20,12,13,18,5,14,10,8,16,12,7,8,10,9,6,10,7,7,17
E01006272,Wigan 013C,Wigan,1664,8,14,16,17,10,26,25,18,18,14,25,19,14,20,22,17,16,13,12,15,21,19,16,19,29,25,27,29,18,29,20,17,22,26,22,15,21,24,13,16,32,25,28,22,38,26,38,34,31,25,31,34,29,21,29,25,22,15,14,12,20,17,16,11,13,20,13,13,16,12,11,14,8,20,10,12,11,12,11,12,5,9,7,11,3,10,6,12,6,8,17
E01006273,Wigan 013D,Wigan,1490,20,19,12,19,20,17,16,30,16,13,17,19,21,11,20,16,15,13,18,12,13,9,13,16,22,20,17,14,20,21,13,26,23,13,16,23,21,22,16,15,13,16,10,18,23,22,30,29,21,20,18,20,22,20,18,27,25,15,22,19,20,11,13,21,16,16,24,12,15,29,17,17,22,25,7,9,20,13,15,10,5,10,4,3,6,5,2,3,3,0,12
E01006276,Wigan 013E,Wigan,2341,35,23,39,28,41,25,31,40,30,23,45,25,33,33,35,32,38,42,22,21,25,25,35,39,29,32,33,29,37,28,27,24,19,18,37,32,36,28,30,32,34,41,40,42,33,52,50,49,32,44,39,44,40,33,36,33,20,21,23,27,28,17,20,14,13,13,19,19,23,24,19,14,12,14,14,17,18,11,5,15,5,7,1,7,3,4,3,2,2,2,7
E01006353,Wigan 014A,Wigan,1534,17,9,18,20,19,19,8,18,11,15,10,14,17,8,18,14,16,18,14,11,22,13,19,21,19,24,28,18,19,22,23,17,19,13,19,11,13,22,12,18,22,20,21,24,27,26,15,32,26,23,27,21,33,29,22,27,19,17,16,20,17,28,16,17,14,17,19,11,18,24,12,22,10,25,21,16,15,13,9,13,9,8,6,4,5,7,4,5,4,4,8
E01006354,Wigan 014B,Wigan,1589,20,24,21,11,22,17,19,15,17,21,14,10,13,9,15,15,14,24,20,20,22,13,17,27,30,28,19,21,25,21,19,24,22,21,24,19,15,20,15,13,23,17,16,20,21,27,20,29,29,22,14,19,23,16,19,20,29,9,25,23,17,12,18,14,15,11,21,18,12,11,9,17,15,16,13,18,18,14,11,12,9,13,13,11,11,7,8,4,3,10,31
E01006355,Wigan 014C,Wigan,1496,22,14,22,22,28,18,19,14,16,10,17,10,19,14,12,13,15,10,8,8,22,22,28,21,15,17,24,28,27,26,29,28,28,22,19,13,15,17,11,21,14,17,11,17,17,23,17,13,26,23,33,21,12,23,20,19,11,27,21,19,20,10,18,12,18,17,15,14,12,30,19,14,22,18,14,17,18,15,11,11,7,5,7,5,3,2,0,5,1,4,4
E01006358,Wigan 014D,Wigan,2076,31,25,39,27,27,24,32,23,28,29,19,16,17,13,20,22,10,12,23,19,21,25,28,23,33,27,28,28,19,36,33,25,24,33,28,32,34,43,29,33,18,29,31,26,27,22,27,26,28,22,25,22,25,32,29,17,26,32,14,18,29,23,18,10,41,24,28,21,17,25,7,21,16,20,17,15,21,21,12,22,13,7,12,13,5,5,14,9,8,8,40
E01006359,Wigan 014E,Wigan,1531,19,24,28,18,19,23,17,18,24,19,32,23,28,21,18,18,20,16,15,15,15,14,14,24,19,26,22,12,20,21,33,20,20,22,25,19,25,33,13,15,27,19,15,20,15,24,23,20,27,22,21,10,16,23,14,19,10,17,14,10,14,9,16,14,19,25,27,18,20,11,16,18,22,13,11,7,6,14,3,9,12,7,1,6,1,3,4,3,3,1,5
E01006349,Wigan 015A,Wigan,1867,15,26,15,22,10,12,15,16,8,13,7,14,14,13,15,8,18,15,15,20,25,30,43,36,44,43,48,58,55,43,47,50,37,56,45,25,19,28,14,16,23,19,29,24,37,30,25,29,24,35,25,22,32,22,23,29,15,19,18,15,18,17,22,20,12,17,17,15,7,14,11,16,7,8,8,5,9,10,12,9,7,9,9,2,5,7,7,6,3,3,7
E01006352,Wigan 015B,Wigan,1852,22,24,34,24,19,29,29,20,30,27,18,16,17,15,13,9,7,14,21,12,16,18,18,28,15,41,27,34,40,47,36,44,30,36,44,36,43,27,23,18,23,15,21,21,24,20,24,28,16,22,22,20,26,28,19,17,27,20,21,13,21,18,23,24,11,22,17,19,21,26,13,11,13,14,8,10,13,16,16,11,6,6,6,6,8,3,1,4,4,7,26
E01006404,Wigan 015C,Wigan,1752,29,18,28,24,32,24,22,27,35,26,30,22,18,15,23,36,15,21,28,23,17,21,16,12,27,34,34,34,24,49,25,25,22,26,33,18,23,22,23,30,21,17,19,31,21,29,26,31,30,17,29,25,22,22,18,16,16,13,11,10,8,12,12,14,7,15,16,13,10,11,16,12,11,16,14,5,10,7,7,7,9,7,9,10,10,5,3,6,7,1,27
E01006405,Wigan 015D,Wigan,1457,21,15,14,22,19,16,18,14,20,11,12,12,12,11,13,6,20,18,14,11,14,13,9,15,25,26,19,20,21,25,16,27,23,30,15,22,25,14,14,14,16,21,16,31,16,22,22,20,20,26,24,21,30,22,23,22,24,12,20,21,12,14,18,16,15,22,11,21,28,17,18,12,9,11,20,9,7,13,10,11,4,7,3,2,4,3,3,4,5,5,8
E01006411,Wigan 015E,Wigan,1675,24,35,22,22,25,39,21,25,40,24,19,18,18,17,24,25,18,21,19,18,14,17,12,17,8,24,22,15,31,32,20,29,25,31,40,19,30,30,19,27,26,22,18,15,34,21,34,39,27,15,14,24,18,20,21,22,16,12,17,14,10,11,15,13,10,20,20,15,21,19,11,16,10,13,12,6,12,10,11,4,7,8,3,5,4,5,1,6,1,4,7
E01006270,Wigan 016A,Wigan,1581,19,11,21,24,17,18,17,15,17,17,18,9,11,14,18,13,11,18,19,17,20,12,16,14,13,17,15,20,18,15,25,14,21,17,17,16,14,17,16,11,14,15,7,16,22,19,18,30,23,25,26,24,29,20,25,11,19,19,11,28,13,15,14,19,22,22,27,20,20,25,22,27,20,23,25,20,21,19,15,19,15,10,10,8,8,11,13,3,3,8,31
E01006274,Wigan 016B,Wigan,1506,30,21,29,19,25,14,24,24,24,29,24,32,17,28,22,13,10,24,11,15,16,16,20,21,25,10,17,21,18,22,28,19,42,17,24,18,16,16,21,22,11,16,12,24,14,18,18,19,17,31,15,18,21,26,24,13,11,13,12,11,12,18,15,9,7,14,10,14,15,22,18,11,13,18,12,10,11,11,10,10,3,7,6,6,5,8,4,4,3,3,9
E01006275,Wigan 016C,Wigan,1618,23,36,22,21,27,24,31,18,29,23,30,23,20,30,21,18,21,23,22,19,16,14,17,23,25,20,36,30,24,21,17,14,15,17,17,24,24,17,15,16,16,23,13,16,19,26,23,19,18,31,11,24,17,19,20,19,19,12,23,19,21,17,17,8,25,18,19,16,19,17,7,18,12,12,15,17,4,11,10,9,8,4,9,7,2,0,2,4,5,5,10
E01006277,Wigan 016D,Wigan,1770,15,12,16,17,24,20,22,28,24,30,23,27,37,33,31,30,41,28,22,22,18,24,33,25,24,14,5,20,15,15,20,15,18,15,19,16,16,19,22,30,26,24,26,31,43,20,46,52,38,46,39,37,35,23,23,42,35,39,20,26,17,14,12,20,8,14,10,15,10,21,9,8,7,5,4,0,9,0,3,1,0,0,2,0,4,7,4,2,3,1,4
E01006286,Wigan 016E,Wigan,1458,8,8,7,9,13,12,9,17,11,12,6,12,16,8,11,12,9,14,6,13,10,11,10,13,21,14,14,17,9,16,16,14,9,11,13,15,10,20,9,8,12,11,14,11,13,18,20,16,17,25,29,21,25,24,22,22,20,22,17,14,28,28,19,26,19,27,26,31,44,51,22,35,24,22,25,18,23,31,20,14,15,6,4,12,7,4,3,0,0,3,25
E01006239,Wigan 017A,Wigan,2014,26,22,32,32,23,24,23,26,26,24,24,21,17,16,25,20,14,16,21,22,25,28,20,28,30,32,40,32,29,33,23,27,23,23,23,26,28,22,24,17,26,34,25,29,38,37,37,38,25,47,28,19,30,26,34,29,30,32,26,17,17,19,24,25,16,21,23,17,23,28,12,15,14,20,18,8,8,13,8,6,13,17,6,7,7,12,3,2,6,2,10
E01006240,Wigan 017B,Wigan,1590,19,37,34,28,26,32,37,30,38,27,26,36,18,33,27,21,25,23,19,20,12,19,18,23,21,25,32,14,25,22,19,23,30,27,33,27,23,22,15,18,18,17,18,18,16,21,23,25,16,19,19,29,13,20,17,16,15,16,13,19,9,13,12,7,11,12,10,10,11,18,8,6,13,8,6,12,5,8,5,6,7,3,3,7,0,1,1,2,1,1,2
E01006241,Wigan 017C,Wigan,2e3,28,37,23,32,26,39,37,33,45,35,39,26,27,29,25,29,20,21,26,25,18,26,19,23,17,31,20,29,31,36,42,31,39,35,38,29,27,24,30,16,28,34,18,28,29,26,25,36,32,24,31,29,31,36,30,22,19,19,25,19,22,11,15,8,17,17,18,12,13,15,9,15,18,10,6,16,11,13,6,4,2,3,9,7,8,2,0,0,2,3,4
E01006287,Wigan 017D,Wigan,1164,2,11,7,10,8,10,15,22,13,11,14,12,8,11,16,16,10,13,11,13,7,10,11,13,13,15,18,7,15,9,16,9,15,12,8,11,15,11,10,13,12,15,14,16,16,15,14,14,12,14,19,22,24,17,18,24,15,21,26,20,20,17,19,16,25,18,23,19,18,32,12,15,14,15,9,6,9,12,7,5,4,2,6,2,2,5,3,2,2,1,5
E01006289,Wigan 017E,Wigan,1814,22,36,36,24,28,23,28,29,26,22,25,21,12,22,16,20,22,20,31,18,18,24,30,25,25,27,29,31,21,20,22,23,29,24,28,25,31,23,17,18,23,30,37,29,26,36,21,19,30,32,38,29,23,30,20,25,17,22,16,14,22,19,22,18,22,11,13,10,13,17,11,13,8,6,15,11,8,7,5,9,6,5,3,7,7,6,3,4,5,4,16
E01006362,Wigan 018A,Wigan,1739,10,19,14,14,18,21,18,18,14,20,18,19,23,18,20,23,19,19,15,10,22,28,24,24,17,8,18,16,17,14,20,21,19,18,19,12,24,16,12,18,16,23,22,24,29,36,19,25,30,24,36,24,30,20,30,24,22,23,23,17,24,25,21,16,17,17,20,34,37,36,16,18,19,24,15,18,19,12,15,18,12,8,9,10,10,10,10,7,5,7,16
E01006363,Wigan 018B,Wigan,1578,10,10,9,7,10,18,7,13,14,15,10,17,21,16,17,14,7,18,17,15,13,19,16,20,15,9,8,9,8,4,16,13,6,16,11,9,12,12,15,10,11,16,10,25,15,32,28,23,19,17,30,27,27,20,19,30,16,21,19,16,16,18,30,18,19,18,19,19,28,35,21,32,25,24,28,23,31,33,25,33,29,16,17,12,16,11,11,12,9,7,16
E01006364,Wigan 018C,Wigan,1930,31,12,19,22,25,17,22,38,23,24,19,29,27,27,22,19,25,12,28,15,22,11,24,22,20,26,31,32,23,33,18,24,19,30,18,27,23,28,21,30,22,26,24,22,28,36,15,27,27,33,30,34,46,23,21,31,34,22,28,22,18,23,21,15,18,17,20,32,22,20,19,16,18,22,12,11,18,18,14,10,10,10,8,7,10,5,2,7,6,2,10
E01006365,Wigan 018D,Wigan,2417,18,19,33,29,26,34,40,47,37,39,53,52,43,38,41,26,28,25,27,21,25,17,33,30,27,30,16,27,20,20,26,20,22,27,21,31,28,31,22,37,51,40,60,44,49,64,48,51,39,45,41,45,40,37,30,28,30,20,25,17,20,16,21,21,18,27,30,23,32,32,13,16,21,21,11,11,12,7,11,7,7,12,4,3,8,6,3,4,2,1,7
E01006366,Wigan 018E,Wigan,1676,12,12,14,7,8,14,19,14,19,13,18,17,15,15,18,14,14,18,27,11,17,13,10,21,21,20,20,22,19,15,22,19,9,18,22,14,14,12,16,11,26,17,25,14,22,42,26,19,30,22,26,18,30,35,18,24,24,29,31,20,26,17,19,19,20,19,12,26,23,27,21,29,33,24,24,18,21,18,13,15,14,17,17,9,11,6,13,8,5,5,15
E01006367,Wigan 018F,Wigan,1750,19,19,25,21,25,18,15,22,17,17,19,18,16,15,24,16,11,11,13,11,4,9,10,10,15,20,19,20,19,23,33,17,28,24,29,22,34,15,40,29,19,16,16,28,26,31,21,30,25,19,18,17,25,32,18,30,18,27,25,20,25,19,15,18,19,28,25,32,17,24,20,24,14,22,26,20,24,15,17,15,17,20,8,11,8,4,6,5,3,6,10
E01006368,Wigan 018G,Wigan,1735,14,24,12,22,18,22,25,20,21,16,10,9,21,12,28,16,26,26,25,14,13,13,12,14,14,19,11,14,17,18,23,16,13,27,25,14,23,16,18,19,13,20,26,24,35,31,30,24,27,30,38,28,21,15,35,16,25,26,17,21,19,12,21,22,20,17,27,28,32,29,18,25,14,23,19,9,27,20,25,15,13,20,10,6,5,4,11,2,6,4,10
E01006278,Wigan 019A,Wigan,1694,21,15,15,16,11,23,20,16,12,19,21,14,12,27,21,15,17,14,21,16,13,15,12,28,11,20,29,9,26,19,21,30,28,21,17,26,18,14,14,19,13,18,18,21,27,19,22,26,18,18,27,35,12,25,22,38,18,21,15,20,20,18,12,21,20,23,25,33,36,30,21,34,21,25,21,26,22,13,16,13,10,10,18,6,9,6,2,0,2,2,10
E01006279,Wigan 019B,Wigan,1560,15,14,19,20,19,18,23,21,24,15,26,23,15,12,19,14,14,21,19,18,13,21,20,25,13,20,5,15,18,14,23,25,18,21,23,27,32,27,17,17,26,16,25,22,19,23,29,25,22,20,18,24,20,24,13,22,16,25,21,20,18,21,12,19,20,24,20,19,26,22,29,16,19,17,6,9,10,11,10,3,11,1,5,3,5,1,2,4,0,0,4
E01006280,Wigan 019C,Wigan,1436,21,14,14,16,17,12,14,18,20,16,20,17,13,12,21,11,6,15,14,11,15,9,12,16,20,12,16,20,10,21,12,15,13,18,14,23,17,13,13,12,16,9,12,16,20,19,23,29,21,22,23,18,22,20,11,22,21,18,16,21,23,11,18,19,12,13,19,25,22,18,17,24,21,19,18,15,20,21,13,15,8,7,12,10,5,11,5,2,12,6,13
E01006281,Wigan 019D,Wigan,1806,14,25,18,19,22,27,18,15,21,17,27,22,15,15,21,20,16,22,23,16,22,13,13,21,16,24,20,33,20,26,18,28,30,33,14,13,29,18,19,21,29,28,30,33,30,43,28,30,26,30,32,33,23,33,28,24,20,18,18,15,24,31,26,17,23,16,21,12,19,27,25,26,18,16,20,16,10,13,10,11,1,5,7,7,6,9,2,4,0,0,9
E01006285,Wigan 019E,Wigan,1807,7,11,16,17,12,15,19,16,10,13,30,21,17,17,19,28,22,27,22,27,13,19,16,21,31,15,14,18,13,12,11,9,14,19,11,25,14,20,22,18,23,15,25,19,24,36,33,29,39,41,27,29,33,25,27,32,20,26,23,28,32,48,30,29,26,25,41,20,24,34,26,22,22,26,12,15,27,13,18,13,7,6,6,6,6,6,0,2,0,2,8
E01006406,Wigan 020A,Wigan,1422,13,15,6,18,10,15,11,13,13,15,11,10,9,5,11,12,15,18,10,11,19,15,16,16,14,18,8,16,12,13,23,12,18,14,9,11,14,12,17,7,13,13,16,17,20,16,29,23,24,18,21,16,16,23,21,19,28,31,23,18,19,19,7,22,17,23,18,30,36,51,29,38,22,26,26,13,18,8,12,9,11,6,3,5,5,6,4,0,4,3,2
E01006407,Wigan 020B,Wigan,1491,10,12,11,12,14,13,23,19,10,11,15,14,18,13,18,11,20,19,16,22,14,16,17,27,29,23,15,24,16,14,19,12,15,10,10,12,17,12,14,15,21,25,25,18,21,26,40,26,28,24,27,18,26,29,27,20,21,17,20,14,21,18,16,22,18,27,30,20,20,41,22,14,18,15,20,8,5,8,5,7,11,3,4,2,4,1,2,1,1,0,2
