AREFNO,date,month,day,hour,mode,severity,light,sex,ageband,area_name,text,easting,northing,lng,lat
102258162017,2017-01-11,Jan,Wed,11,Car,Slight,Dark,Female,56-65,Manchester,At 11:40 on Wednesday 11 January 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,384275,398455,-2.2384274929826327,53.48257629652225
102258232017,2017-01-08,Jan,Sun,5,Car,Slight,Dark,Male,21-25,Manchester,At 05:50 on Sunday 08 January 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,384158,399030,-2.240219771822926,53.487741063041675
102258252017,2017-01-31,Jan,Tue,9,Pedal Cycle,Slight,Daylight,Male,21-25,Manchester,At 09:00 on Tuesday 31 January 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,384927,396041,-2.2284859228475082,53.460897572979434
102258292017,2017-01-09,Jan,Mon,17,Car,Slight,Dark,Female,56-65,Manchester,At 17:00 on Monday 09 January 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,384197,398412,-2.2396006799589507,53.482187444251814
102258442017,2017-01-25,Jan,Wed,19,Powered 2 Wheeler,Slight,Dark,Female,46-55,Manchester,At 19:30 on Wednesday 25 January 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,384997,395854,-2.2274226505343284,53.45921875674679
102258482017,2017-01-29,Jan,Sun,0,Taxi,Slight,Dark,Male,26-35,Manchester,At 00:58 on Sunday 29 January 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,387974,396200,-2.1826006479542395,53.46240577087775
102258722017,2017-01-13,Jan,Fri,21,Car,Slight,Dark,Male,36-45,Manchester,At 21:29 on Friday 13 January 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,385068,395128,-2.226318612880585,53.452695209825514
102258732017,2017-01-13,Jan,Fri,14,Car,Slight,Daylight,Male,36-45,Manchester,At 14:35 on Friday 13 January 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,386737,399252,-2.2013619737389005,53.48980836047361
102258732017,2017-01-13,Jan,Fri,14,Car,Slight,Daylight,Female,26-35,Manchester,At 14:35 on Friday 13 January 2017 a slight collision occured involving  2 vehicle(s) and  2 casualtie(s).,386737,399252,-2.2013619737389005,53.48980836047361
102258732017,2017-01-13,Jan,Fri,14,Car,Slight,Daylight,Male,6-10,Manchester,At 14:35 on Friday 13 January 2017 a slight collision occured involving  2 vehicle(s) and  3 casualtie(s).,386737,399252,-2.2013619737389005,53.48980836047361
102258732017,2017-01-13,Jan,Fri,14,Car,Slight,Daylight,Male,36-45,Manchester,At 14:35 on Friday 13 January 2017 a slight collision occured involving  2 vehicle(s) and  4 casualtie(s).,386737,399252,-2.2013619737389005,53.48980836047361
102258822017,2017-01-13,Jan,Fri,14,Powered 2 Wheeler,Serious,Daylight,Male,16-20,Manchester,At 14:13 on Friday 13 January 2017 a serious collision occured involving  2 vehicle(s) and  1 casualtie(s).,388964,400034,-2.167825681693461,53.4968891753193
102258882017,2017-01-08,Jan,Sun,11,Car,Slight,Daylight,Male,21-25,Manchester,At 11:15 on Sunday 08 January 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,385272,395223,-2.223251213994768,53.45355489452735
102259032017,2017-01-18,Jan,Wed,20,Pedestrian,Slight,Dark,Female,21-25,Manchester,At 20:00 on Wednesday 18 January 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,385096,396427,-2.2259590321036065,53.46437193777735
102259222017,2017-01-29,Jan,Sun,22,Car,Serious,Dark,Male,46-55,Manchester,At 22:40 on Sunday 29 January 2017 a serious collision occured involving  3 vehicle(s) and  1 casualtie(s).,385448,390247,-2.220369167890446,53.40883333144873
102259282017,2017-01-16,Jan,Mon,8,Pedal Cycle,Serious,Daylight,Male,21-25,Manchester,At 08:10 on Monday 16 January 2017 a serious collision occured involving  3 vehicle(s) and  1 casualtie(s).,384149,391785,-2.239987583918406,53.42261987502181
102259472017,2017-01-19,Jan,Thu,8,Car,Slight,Dark,Female,36-45,Manchester,At 08:15 on Thursday 19 January 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,385874,402765,-2.214528156000686,53.521361729577954
102259482017,2017-01-14,Jan,Sat,10,Car,Slight,Dark,Male,36-45,Manchester,At 10:55 on Saturday 14 January 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,385562,390600,-2.218670585384545,53.41200941909442
102259512017,2017-01-19,Jan,Thu,16,Pedal Cycle,Slight,Daylight,Male,11-15,Manchester,At 16:20 on Thursday 19 January 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,385054,395683,-2.226556008083278,53.457683373397494
102259582017,2017-01-23,Jan,Mon,9,Car,Slight,Daylight,Female,26-35,Manchester,At 09:32 on Monday 23 January 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,383840,400551,-2.2450911338397193,53.50140257642972
102259662017,2017-01-14,Jan,Sat,23,Pedestrian,Serious,Dark,Male,16-20,Manchester,At 23:39 on Saturday 14 January 2017 a serious collision occured involving  1 vehicle(s) and  1 casualtie(s).,386239,403865,-2.2090717507783078,53.53125862819773
102259672017,2017-01-16,Jan,Mon,18,Pedal Cycle,Slight,Dark,Male,26-35,Manchester,At 18:30 on Monday 16 January 2017 a slight collision occured involving  3 vehicle(s) and  1 casualtie(s).,384613,395703,-2.2331984549918067,53.45785034949725
102259782017,2017-01-19,Jan,Thu,16,Pedestrian,Slight,Dark,Male,36-45,Manchester,At 16:35 on Thursday 19 January 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,384147,397888,-2.2403274676715204,53.47747603093628
102260332017,2017-02-07,Feb,Tue,15,Pedestrian,Fatal,Daylight,Male,36-45,Manchester,At 15:45 on Tuesday 07 February 2017 a fatal collision occured involving  1 vehicle(s) and  1 casualtie(s).,386871,395465,-2.199182751494686,53.45577270935606
102260422017,2017-01-30,Jan,Mon,9,Car,Slight,Daylight,Female,21-25,Manchester,At 09:35 on Monday 30 January 2017 a slight collision occured involving  3 vehicle(s) and  1 casualtie(s).,383333,397149,-2.25255251578464,53.47080831625154
102260422017,2017-01-30,Jan,Mon,9,Car,Slight,Daylight,Female,26-35,Manchester,At 09:35 on Monday 30 January 2017 a slight collision occured involving  3 vehicle(s) and  2 casualtie(s).,383333,397149,-2.25255251578464,53.47080831625154
102260472017,2017-01-30,Jan,Mon,19,Car,Slight,Dark,Male,21-25,Manchester,At 19:15 on Monday 30 January 2017 a slight collision occured involving  2 vehicle(s) and  2 casualtie(s).,384831,397478,-2.230001682503965,53.47381110157966
102260472017,2017-01-30,Jan,Mon,19,Car,Slight,Dark,Male,46-55,Manchester,At 19:15 on Monday 30 January 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,384831,397478,-2.230001682503965,53.47381110157966
102260472017,2017-01-30,Jan,Mon,19,Car,Serious,Dark,Female,46-55,Manchester,At 19:15 on Monday 30 January 2017 a serious collision occured involving  2 vehicle(s) and  3 casualtie(s).,384831,397478,-2.230001682503965,53.47381110157966
102260472017,2017-01-30,Jan,Mon,19,Car,Slight,Dark,Female,16-20,Manchester,At 19:15 on Monday 30 January 2017 a slight collision occured involving  2 vehicle(s) and  4 casualtie(s).,384831,397478,-2.230001682503965,53.47381110157966
102260502017,2017-01-25,Jan,Wed,12,Pedal Cycle,Slight,Daylight,Male,26-35,Manchester,At 12:02 on Wednesday 25 January 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,382567,393073,-2.263864606875626,53.434146703065736
102260632017,2017-01-24,Jan,Tue,7,Powered 2 Wheeler,Slight,Dark,Male,46-55,Manchester,At 07:35 on Tuesday 24 January 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,385020,400843,-2.2273161081393584,53.504062355887264
102260652017,2017-01-28,Jan,Sat,4,Car,Slight,Dark,Male,16-20,Manchester,At 04:20 on Saturday 28 January 2017 a slight collision occured involving  3 vehicle(s) and  1 casualtie(s).,388027,396232,-2.1818036073073204,53.462694619151435
102260652017,2017-01-28,Jan,Sat,4,Car,Slight,Dark,Male,46-55,Manchester,At 04:20 on Saturday 28 January 2017 a slight collision occured involving  3 vehicle(s) and  2 casualtie(s).,388027,396232,-2.1818036073073204,53.462694619151435
102260702017,2017-01-25,Jan,Wed,17,Pedestrian,Serious,Dark,Male,26-35,Manchester,At 17:42 on Wednesday 25 January 2017 a serious collision occured involving  1 vehicle(s) and  1 casualtie(s).,385948,400315,-2.213301308942705,53.499342327645415
102260712017,2017-01-06,Jan,Fri,15,Car,Slight,Dark,Male,36-45,Manchester,At 15:15 on Friday 06 January 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,383468,394084,-2.2503565281085556,53.443263203325635
102260722017,2017-01-27,Jan,Fri,23,Car,Slight,Dark,Male,21-25,Manchester,At 23:00 on Friday 27 January 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,384874,398488,-2.2294028733476035,53.48289059761918
102260922017,2017-01-26,Jan,Thu,14,Car,Slight,Dark,Male,66-75,Manchester,At 14:45 on Thursday 26 January 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,384254,404479,-2.239048754623772,53.5367212582535
102261132017,2017-01-23,Jan,Mon,15,Pedestrian,Slight,Daylight,Male,11-15,Manchester,At 15:20 on Monday 23 January 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,384806,399174,-2.2304610167930154,53.489054634875316
102261372017,2017-01-19,Jan,Thu,9,Car,Slight,Daylight,Male,36-45,Manchester,At 09:24 on Thursday 19 January 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,384465,400876,-2.235685175210246,53.50434274889622
102261372017,2017-01-19,Jan,Thu,9,Car,Slight,Daylight,Female,26-35,Manchester,At 09:24 on Thursday 19 January 2017 a slight collision occured involving  2 vehicle(s) and  2 casualtie(s).,384465,400876,-2.235685175210246,53.50434274889622
102261392017,2017-01-20,Jan,Fri,6,Pedal Cycle,Slight,Dark,Male,46-55,Manchester,At 06:55 on Friday 20 January 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,388480,398005,-2.1750462565418505,53.47864126704152
102261402017,2017-02-12,Feb,Sun,22,Pedal Cycle,Fatal,Dark,Male,21-25,Manchester,At 22:12 on Sunday 12 February 2017 a fatal collision occured involving  3 vehicle(s) and  1 casualtie(s).,385027,393367,-2.2268515653293783,53.436865432755326
102261402017,2017-02-12,Feb,Sun,22,Pedal Cycle,Serious,Dark,Male,21-25,Manchester,At 22:12 on Sunday 12 February 2017 a serious collision occured involving  3 vehicle(s) and  2 casualtie(s).,385027,393367,-2.2268515653293783,53.436865432755326
102261452017,2017-01-17,Jan,Tue,16,Car,Slight,Dark,Female,36-45,Manchester,At 16:30 on Tuesday 17 January 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,386288,392861,-2.207847938327305,53.4323518581756
102261812017,2017-01-14,Jan,Sat,13,Pedestrian,Slight,Dark,Male,46-55,Manchester,At 13:28 on Saturday 14 January 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,387086,401931,-2.1962133523504135,53.513896906245144
102261822017,2017-01-13,Jan,Fri,18,Pedestrian,Serious,Dark,Female,16-20,Manchester,At 18:22 on Friday 13 January 2017 a serious collision occured involving  1 vehicle(s) and  1 casualtie(s).,380403,389386,-2.2962057072129993,53.400929977434956
102261832017,2017-01-13,Jan,Fri,16,Pedal Cycle,Slight,Dark,Male,26-35,Manchester,At 16:15 on Friday 13 January 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,385448,397252,-2.220695581039637,53.471797276578876
102262162017,2017-02-08,Feb,Wed,17,Car,Slight,Dark,Female,26-35,Manchester,At 17:59 on Wednesday 08 February 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,385940,403239,-2.213554157589929,53.525623971245395
102262872017,2017-02-09,Feb,Thu,18,Powered 2 Wheeler,Serious,Dark,Male,16-20,Manchester,At 18:18 on Thursday 09 February 2017 a serious collision occured involving  2 vehicle(s) and  1 casualtie(s).,387438,399793,-2.190818766381945,53.494688421566416
102263282017,2017-02-03,Feb,Fri,9,Pedal Cycle,Serious,Daylight,Female,66-75,Manchester,At 09:15 on Friday 03 February 2017 a serious collision occured involving  2 vehicle(s) and  1 casualtie(s).,384447,395880,-2.235707244816083,53.45943638412356
102263952017,2017-02-18,Feb,Sat,21,Car,Slight,Dark,Female,26-35,Manchester,At 21:45 on Saturday 18 February 2017 a slight collision occured involving  4 vehicle(s) and  1 casualtie(s).,386130,403661,-2.2107070243689813,53.52942212542923
102263952017,2017-02-18,Feb,Sat,21,Car,Serious,Dark,Male,16-20,Manchester,At 21:45 on Saturday 18 February 2017 a serious collision occured involving  4 vehicle(s) and  2 casualtie(s).,386130,403661,-2.2107070243689813,53.52942212542923
102263952017,2017-02-18,Feb,Sat,21,Car,Serious,Dark,Female,16-20,Manchester,At 21:45 on Saturday 18 February 2017 a serious collision occured involving  4 vehicle(s) and  4 casualtie(s).,386130,403661,-2.2107070243689813,53.52942212542923
102263952017,2017-02-18,Feb,Sat,21,Car,Slight,Dark,Male,46-55,Manchester,At 21:45 on Saturday 18 February 2017 a slight collision occured involving  4 vehicle(s) and  3 casualtie(s).,386130,403661,-2.2107070243689813,53.52942212542923
102264002017,2017-01-11,Jan,Wed,14,Car,Slight,Daylight,Female,46-55,Manchester,At 14:53 on Wednesday 11 January 2017 a slight collision occured involving  3 vehicle(s) and  1 casualtie(s).,385087,403367,-2.2264270362389853,53.52675077332261
102264002017,2017-01-11,Jan,Wed,14,Car,Slight,Daylight,Male,46-55,Manchester,At 14:53 on Wednesday 11 January 2017 a slight collision occured involving  3 vehicle(s) and  2 casualtie(s).,385087,403367,-2.2264270362389853,53.52675077332261
102264192017,2017-02-03,Feb,Fri,7,Pedal Cycle,Serious,Dark,Male,36-45,Manchester,At 07:20 on Friday 03 February 2017 a serious collision occured involving  2 vehicle(s) and  1 casualtie(s).,383667,399389,-2.247638266507545,53.4909527592125
102264402017,2017-02-21,Feb,Tue,14,Pedestrian,Fatal,Daylight,Male,66-75,Manchester,At 14:00 on Tuesday 21 February 2017 a fatal collision occured involving  1 vehicle(s) and  1 casualtie(s).,384067,401303,-2.2417074887557784,53.5081687661909
102265162017,2017-01-01,Jan,Sun,11,Pedestrian,Slight,Daylight,Male,21-25,Manchester,At 11:15 on Sunday 01 January 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,386839,395080,-2.199648399108356,53.45231136220497
102265212017,2017-01-28,Jan,Sat,3,Pedestrian,Slight,Dark,Female,26-35,Manchester,At 03:35 on Saturday 28 January 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,384448,397743,-2.2357850663167613,53.47618176177368
102265732017,2017-01-26,Jan,Thu,15,Car,Slight,Daylight,Female,26-35,Manchester,At 15:40 on Thursday 26 January 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,387083,400437,-2.196196488181069,53.50046824949152
102266132017,2017-01-26,Jan,Thu,9,Car,Slight,Daylight,Female,36-45,Manchester,At 09:58 on Thursday 26 January 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,380512,384986,-2.2942933019368517,53.36138478379269
102266302017,2017-01-14,Jan,Sat,20,Car,Slight,Dark,Male,56-65,Manchester,At 20:55 on Saturday 14 January 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,384175,397980,-2.239910261172489,53.478303808570885
102267992017,2017-02-27,Feb,Mon,16,Pedestrian,Serious,Daylight,Male,26-35,Manchester,At 16:21 on Monday 27 February 2017 a serious collision occured involving  1 vehicle(s) and  1 casualtie(s).,384231,397971,-2.239066037465127,53.47822460597233
102268832017,2017-01-22,Jan,Sun,19,Pedestrian,Slight,Dark,Male,46-55,Manchester,At 19:50 on Sunday 22 January 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,387542,393850,-2.189013374862759,53.44127282779653
102269352017,2017-03-02,Mar,Thu,8,Car,Slight,Daylight,Female,26-35,Manchester,At 08:57 on Thursday 02 March 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,388443,401572,-2.175736456045266,53.51070196756806
102269552017,2017-02-01,Feb,Wed,16,Pedal Cycle,Slight,Daylight,Male,11-15,Manchester,At 16:00 on Wednesday 01 February 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,388634,398798,-2.1727548625903976,53.48577244248182
102269632017,2017-02-02,Feb,Thu,19,Taxi,Slight,Dark,Male,46-55,Manchester,At 19:10 on Thursday 02 February 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,383664,391783,-2.2472855623428787,53.422586995632095
102269702017,2017-02-01,Feb,Wed,17,Pedal Cycle,Slight,Dark,Male,36-45,Manchester,At 17:19 on Wednesday 01 February 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,387656,396348,-2.1873961400832265,53.46372863038919
102269772017,2017-02-01,Feb,Wed,18,Car,Slight,Dark,Male,56-65,Manchester,At 18:25 on Wednesday 01 February 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,382328,390234,-2.26730170046242,53.40862055261074
102269772017,2017-02-01,Feb,Wed,18,Car,Slight,Dark,Female,56-65,Manchester,At 18:25 on Wednesday 01 February 2017 a slight collision occured involving  2 vehicle(s) and  2 casualtie(s).,382328,390234,-2.26730170046242,53.40862055261074
102269812017,2017-01-31,Jan,Tue,9,Car,Slight,Daylight,Female,36-45,Manchester,At 09:00 on Tuesday 31 January 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,388174,394763,-2.1795337375575974,53.44949397199713
102269882017,2017-01-31,Jan,Tue,11,Car,Slight,Daylight,Male,21-25,Manchester,At 11:10 on Tuesday 31 January 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,385478,391164,-2.219960457585667,53.417076592045305
102269972017,2017-02-01,Feb,Wed,14,Pedestrian,Slight,Daylight,Female,56-65,Manchester,At 14:27 on Wednesday 01 February 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,383608,396097,-2.248354487745143,53.46136124121134
